Day fraction since midnight on 5/7/2018,Time (sec),Time (min),Source Pressure (Pa),Turbidity Effluent (),Turbidimeter Influent (),BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.6459242,6895.010304,114.9168384,30639.48242,1.26,9.49,0.99999947,0.14210526,0.80305263
0.64598208,6900.011136,115.0001856,30620.01758,1.26,9.3334,0.99999947,0.14210526,0.80305263
0.64603995,6905.011104,115.0835184,30632.78906,1.26,9.8916,0.99999947,0.14210526,0.80305263
0.6460978,6910.009344,115.1668224,30664.59766,1.26,9.6955,0.99999947,0.14210526,0.80305263
0.64615568,6915.010176,115.2501696,30664.17969,1.26,9.7919,0.99999947,0.14210526,0.80305263
0.64621355,6920.010144,115.3335024,30645.9043,1.26,9.7527,0.99999947,0.14210526,0.80305263
0.64627142,6925.010112,115.4168352,30664.98242,1.26,9.7907,0.99999947,0.14210526,0.80305263
0.64632931,6930.011808,115.5001968,30639.69531,1.26,10.004,0.99999947,0.14210526,0.80305263
0.64638716,6935.010048,115.5835008,30694.58594,1.26,9.986,0.99999947,0.14210526,0.80305263
0.64644502,6940.009152,115.6668192,30693.74219,1.26,10.569,0.99999947,0.14210526,0.80305263
0.64650293,6945.012576,115.7502096,30716.47656,1.26,10.669,0.99999947,0.14210526,0.80305263
0.64656079,6950.01168,115.833528,30705.74219,1.26,10.26,0.99999947,0.14210526,0.80305263
0.64661864,6955.00992,115.916832,30717.72656,1.26,9.915,0.99999947,0.14210526,0.80305263
0.64667652,6960.010752,116.0001792,30713.43359,1.26,10.297,0.99999947,0.14210526,0.80305263
0.64673439,6965.01072,116.083512,30732.72461,1.26,10.756,0.99999947,0.14210526,0.80305263
0.64679229,6970.01328,116.166888,30732.30078,1.26,10.615,0.99999947,0.14210526,0.80305263
0.64685013,6975.010656,116.2501776,30729.10156,1.26,10.224,0.99999947,0.14210526,0.80305263
0.64690802,6980.012352,116.3335392,30754.59961,1.26,10.253,0.99999947,0.14210526,0.80305263
0.64696588,6985.011456,116.4168576,30756.73828,1.26,10.47,0.99999947,0.14210526,0.80305263
0.64702373,6990.009696,116.5001616,30725.45703,1.26,11.014,0.99999947,0.14210526,0.80305263
0.64708161,6995.010528,116.5835088,30725.69922,1.26,12.427,0.99999947,0.14210526,0.80305263
0.64713948,7000.010496,116.6668416,30750.75195,1.26,10.931,0.99999947,0.14210526,0.80305263
0.64719735,7005.010464,116.7501744,30752.01172,1.26,10.448,0.99999947,0.14210526,0.80305263
0.64725522,7010.010432,116.8335072,30759.9707,1.26,8.6889,0.99999947,0.14210526,0.80305263
0.64731311,7015.012128,116.9168688,30776.74805,1.26,9.4735,0.99999947,0.14210526,0.80305263
0.64737095,7020.009504,117.0001584,30777.94727,1.26,9.3822,0.99999947,0.14210526,0.80305263
0.64742883,7025.010336,117.0835056,30768.05273,1.26,9.3256,0.99999947,0.14210526,0.80305263
0.64748671,7030.011168,117.1668528,30743.64258,1.26,9.6617,0.99999947,0.14210526,0.80305263
0.64754458,7035.011136,117.2501856,30771.97461,1.26,10.049,0.99999947,0.14210526,0.80305263
0.64760247,7040.012832,117.3335472,30772.61328,1.26,9.8973,0.99999947,0.14210526,0.80305263
0.64766034,7045.0128,117.41688,30756.52148,1.26,9.7337,0.99999947,0.14210526,0.80305263
0.64771819,7050.01104,117.500184,30796.04297,1.26,9.7667,0.99999947,0.14210526,0.80305263
0.64777607,7055.011872,117.5835312,30789.54297,1.26,9.8543,0.99999947,0.14210526,0.80305263
0.64783393,7060.010976,117.6668496,30787.84961,1.26,9.8826,0.99999947,0.14210526,0.80305263
0.6478918,7065.010944,117.7501824,30755.41016,1.26,9.4808,0.99999947,0.14210526,0.80305263
0.64794968,7070.011776,117.8335296,30756.13477,1.26,9.3541,0.99999947,0.14210526,0.80305263
0.64800756,7075.012608,117.9168768,30750.81836,1.26,9.6491,0.99999947,0.14210526,0.80305263
0.64806542,7080.011712,118.0001952,30758.23438,1.26,9.602,0.99999947,0.14210526,0.80305263
0.64812329,7085.01168,118.083528,30758.03906,1.26,9.792,0.99999947,0.14210526,0.80305263
0.64818116,7090.011648,118.1668608,30776.20313,1.26,9.5812,0.99999947,0.14210526,0.80305263
0.64823904,7095.01248,118.250208,30749.87305,1.26,10.013,0.99999947,0.14210526,0.80305263
0.6482969,7100.011584,118.3335264,30751.16016,1.26,10.524,0.99999947,0.14210526,0.80305263
0.64835476,7105.010688,118.4168448,30722.4043,1.26,10.072,0.99999947,0.14210526,0.80305263
0.64841264,7110.01152,118.500192,30758.88086,1.26,9.8426,0.99999947,0.14210526,0.80305263
0.64847051,7115.011488,118.5835248,30754.22461,1.26,9.9421,0.99999947,0.14210526,0.80305263
0.64852838,7120.011456,118.6668576,30739.98438,1.26,10.207,0.99999947,0.14210526,0.80305263
0.64858626,7125.012288,118.7502048,30718.56836,1.26,9.6009,0.99999947,0.14210526,0.80305263
0.64864413,7130.012256,118.8335376,30759.92969,1.26,9.4364,0.99999947,0.14210526,0.80305263
0.64870199,7135.01136,118.916856,30741.51953,1.26,9.9671,0.99999947,0.14210526,0.80305263
0.64875985,7140.010464,119.0001744,30694.18164,1.26,10.124,0.99999947,0.14210526,0.80305263
0.64881774,7145.01216,119.083536,30732.10547,1.26,9.6843,0.99999947,0.14210526,0.80305263
0.64887563,7150.013856,119.1668976,30741.09766,1.26,9.7815,0.99999947,0.14210526,0.80305263
0.64893348,7155.012096,119.2502016,30737.00977,1.26,9.782,0.99999947,0.14210526,0.80305263
0.64899135,7160.012064,119.3335344,30734.68164,1.26,10.021,0.99999947,0.14210526,0.80305263
0.64904921,7165.011168,119.4168528,30759.71484,1.26,9.819,0.99999947,0.14210526,0.80305263
0.64910708,7170.011136,119.5001856,30733.01367,1.26,9.7643,0.99999947,0.14210526,0.80305263
0.64916495,7175.011104,119.5835184,30729.49609,1.26,9.9107,0.99999947,0.14210526,0.80305263
0.64922284,7180.0128,119.66688,30717.78711,1.26,9.8314,0.99999947,0.14210526,0.80305263
0.6492807,7185.011904,119.7501984,30739.57422,1.26,9.6646,0.99999947,0.14210526,0.80305263
0.64933858,7190.012736,119.8335456,30722.66602,1.26,9.8052,0.99999947,0.14210526,0.80305263
0.64939645,7195.012704,119.9168784,30703.40039,1.26,10.018,0.99999947,0.14210526,0.80305263
0.64945431,7200.011808,120.0001968,30725.66016,1.26,10.476,0.99999947,0.14210526,0.80305263
0.64951217,7205.010912,120.0835152,30700.12305,1.26,9.9722,0.99999947,0.14210526,0.80305263
0.64957003,7210.010016,120.1668336,30703.80273,1.26,9.8497,0.99999947,0.14210526,0.80305263
0.64962794,7215.01344,120.250224,30712.63477,1.26,9.9061,0.99999947,0.14210526,0.80305263
0.64968581,7220.013408,120.3335568,30718.57617,1.26,10.218,0.99999947,0.14210526,0.80305263
0.64974366,7225.011648,120.4168608,30703.39063,1.26,10.502,0.99999947,0.14210526,0.80305263
0.64980155,7230.013344,120.5002224,30726.05469,1.26,13.143,0.99999947,0.14210526,0.80305263
0.64985942,7235.013312,120.5835552,30683.38867,1.26,11.954,0.99999947,0.14210526,0.80305263
0.64991729,7240.01328,120.666888,30672.97656,1.26,11.213,0.99999947,0.14210526,0.80305263
0.64997514,7245.01152,120.750192,30687.95117,1.26,7.8909,0.99999947,0.14210526,0.80305263
0.65003303,7250.013216,120.8335536,30678.48242,1.26,8.6056,0.99999947,0.14210526,0.80305263
0.65009089,7255.01232,120.916872,30704.67773,1.26,9.2694,0.99999947,0.14210526,0.80305263
0.65014877,7260.013152,121.0002192,30694.8457,1.26,9.3615,0.99999947,0.14210526,0.80305263
0.65020664,7265.01312,121.083552,30669.75391,1.26,9.9449,0.99999947,0.14210526,0.80305263
0.65026451,7270.013088,121.1668848,30694.11914,1.26,9.8775,0.99999947,0.14210526,0.80305263
0.65032237,7275.012192,121.2502032,30670.5332,1.26,9.7135,0.99999947,0.14210526,0.80305263
0.65038024,7280.01216,121.333536,30674.41602,1.26,9.5709,0.99999947,0.14210526,0.80305263
0.65043811,7285.012128,121.4168688,30668.62891,1.26,9.4043,0.99999947,0.14210526,0.80305263
0.65049598,7290.012096,121.5002016,30664.1543,1.26,9.7106,0.99999947,0.14210526,0.80305263
0.65055387,7295.013792,121.5835632,30670.58594,1.26,9.8793,0.99999947,0.14210526,0.80305263
0.65061175,7300.014624,121.6669104,30649.16211,1.26,9.9653,0.99999947,0.14210526,0.80305263
0.6506696,7305.012864,121.7502144,30651.88281,1.26,9.7756,0.99999947,0.14210526,0.80305263
0.65072747,7310.012832,121.8335472,30670.375,1.26,9.6948,0.99999947,0.14210526,0.80305263
0.65078534,7315.0128,121.91688,30670.39844,1.26,9.4419,0.99999947,0.14210526,0.80305263
0.65084321,7320.012768,122.0002128,30645.4668,1.26,9.4502,0.99999947,0.14210526,0.80305263
0.65090108,7325.012736,122.0835456,30626.62891,1.26,9.6913,0.99999947,0.14210526,0.80305263
0.65095895,7330.012704,122.1668784,30652.96289,1.26,9.6359,0.99999947,0.14210526,0.80305263
0.6510168,7335.010944,122.2501824,30624.48438,1.26,9.9992,0.99999947,0.14210526,0.80305263
0.65107468,7340.011776,122.3335296,30630.3457,1.26,10.025,0.99999947,0.14210526,0.80305263
0.65113257,7345.013472,122.4168912,30621.51563,1.26,9.5989,0.99999947,0.14210526,0.80305263
0.65119044,7350.01344,122.500224,30622.52734,1.26,9.691,0.99999947,0.14210526,0.80305263
0.65124832,7355.014272,122.5835712,30612.70117,1.26,9.8011,0.99999947,0.14210526,0.80305263
0.65130617,7360.012512,122.6668752,30631.13867,1.26,9.7628,0.99999947,0.14210526,0.80305263
0.65136404,7365.01248,122.750208,30615.06055,1.26,10.019,0.99999947,0.14210526,0.80305263
0.65142191,7370.012448,122.8335408,30630.25391,1.26,9.6762,0.99999947,0.14210526,0.80305263
0.65147977,7375.011552,122.9168592,30607.11914,1.26,10.028,0.99999947,0.14210526,0.80305263
0.65153764,7380.01152,123.000192,30591.26172,1.26,10.263,0.99999947,0.14210526,0.80305263
0.65159552,7385.012352,123.0835392,30615.04688,1.26,10.27,0.99999947,0.14210526,0.80305263
0.65165338,7390.011456,123.1668576,30607.97266,1.26,10.01,0.99999947,0.14210526,0.80305263
0.65171127,7395.013152,123.2502192,30599.80664,1.26,10.22,0.99999947,0.14210526,0.80305263
0.65176914,7400.01312,123.333552,30580.73633,1.26,9.6513,0.99999947,0.14210526,0.80305263
0.65182701,7405.013088,123.4168848,30582.84766,1.26,9.7911,0.99999947,0.14210526,0.80305263
0.65188488,7410.013056,123.5002176,30584.61523,1.26,9.6963,0.99999947,0.14210526,0.80305263
0.65194273,7415.011296,123.5835216,30581.20117,1.26,9.7527,0.99999947,0.14210526,0.80305263
0.65200061,7420.012128,123.6668688,30599.63672,1.26,9.6697,0.99999947,0.14210526,0.80305263
0.6520585,7425.013824,123.7502304,30577.73633,1.26,9.7445,0.99999947,0.14210526,0.80305263
0.65211634,7430.0112,123.83352,30585.4375,1.26,9.3634,0.99999947,0.14210526,0.80305263
0.65217424,7435.01376,123.916896,30547.08008,1.26,9.7093,0.99999947,0.14210526,0.80305263
0.65223209,7440.012,124.0002,30567.67188,1.26,9.6185,0.99999947,0.14210526,0.80305263
0.65229,7445.015424,124.0835904,30562.96289,1.26,9.6666,0.99999947,0.14210526,0.80305263
0.65234783,7450.011936,124.1668656,30543.45508,1.26,9.441,0.99999947,0.14210526,0.80305263
0.65240572,7455.013632,124.2502272,30547.75391,1.26,10.009,0.99999947,0.14210526,0.80305263
0.65246359,7460.0136,124.33356,30563.79102,1.26,10.355,0.99999947,0.14210526,0.80305263
0.65252148,7465.015296,124.4169216,30559.96875,1.26,9.9169,0.99999947,0.14210526,0.80305263
0.65257932,7470.012672,124.5002112,30557.80469,1.26,9.5325,0.99999947,0.14210526,0.80305263
0.65263717,7475.010912,124.5835152,30549.05078,1.26,9.7019,0.99999947,0.14210526,0.80305263
0.65269507,7480.013472,124.6668912,30520.28516,1.26,10.045,0.99999947,0.14210526,0.80305263
0.65275294,7485.01344,124.750224,30549.30078,1.26,10.022,0.99999947,0.14210526,0.80305263
0.65281081,7490.013408,124.8335568,30501.20117,1.26,10.001,0.99999947,0.14210526,0.80305263
0.65286868,7495.013376,124.9168896,30498.65039,1.26,10.21,0.99999947,0.14210526,0.80305263
0.65292656,7500.014208,125.0002368,30520.94531,1.26,10.102,0.99999947,0.14210526,0.80305263
0.65298441,7505.012448,125.0835408,30479.79688,1.26,10.527,0.99999947,0.14210526,0.80305263
0.6530423,7510.014144,125.1669024,30500.5957,1.26,10.289,0.99999947,0.14210526,0.80305263
0.65310014,7515.01152,125.250192,30502.75391,1.26,9.8922,0.99999947,0.14210526,0.80305263
0.65315803,7520.013216,125.3335536,30515.125,1.26,10.03,0.99999947,0.14210526,0.80305263
0.65321591,7525.014048,125.4169008,30477.87695,1.26,9.5904,0.99999947,0.14210526,0.80305263
0.65327377,7530.013152,125.5002192,30500.57422,1.26,9.6927,0.99999947,0.14210526,0.80305263
0.65333162,7535.011392,125.5835232,30494.62109,1.26,9.3853,0.99999947,0.14210526,0.80305263
0.65338952,7540.013952,125.6668992,30463.94922,1.26,9.6913,0.99999947,0.14210526,0.80305263
0.65344739,7545.01392,125.750232,30429.68555,1.26,10.367,0.99999947,0.14210526,0.80305263
0.65350523,7550.011296,125.8335216,30484.69336,1.26,10.485,0.99999947,0.14210526,0.80305263
0.6535631,7555.011264,125.9168544,30472.92383,1.26,14.273,0.99999947,0.14210526,0.80305263
0.65362098,7560.012096,126.0002016,30444.86328,1.26,13.036,0.99999947,0.14210526,0.80305263
0.65367884,7565.0112,126.08352,30462.02539,1.26,12.801,0.99999947,0.14210526,0.80305263
0.65373672,7570.012032,126.1668672,30454.6582,1.26,11.937,0.99999947,0.14210526,0.80305263
0.6537946,7575.012864,126.2502144,30457.69141,1.26,11.181,0.99999947,0.14210526,0.80305263
0.65385247,7580.012832,126.3335472,30442.69922,1.26,10.242,0.99999947,0.14210526,0.80305263
0.65391033,7585.011936,126.4168656,30462.23828,1.26,9.3177,0.99999947,0.14210526,0.80305263
0.6539682,7590.011904,126.5001984,30446.56445,1.26,9.6232,0.99999947,0.14210526,0.80305263
0.65402607,7595.011872,126.5835312,30418.0293,1.26,9.5704,0.99999947,0.14210526,0.80305263
0.65408394,7600.01184,126.666864,30414.46094,1.26,9.6839,0.99999947,0.14210526,0.80305263
0.65414185,7605.015264,126.7502544,30447.18359,1.26,9.781,0.99999947,0.14210526,0.80305263
0.65419969,7610.01264,126.833544,30417.20117,1.26,9.9557,0.99999947,0.14210526,0.80305263
0.65425755,7615.011744,126.9168624,30401.83594,1.26,10.427,0.99999947,0.14210526,0.80305263
0.65431543,7620.012576,127.0002096,30436.26953,1.26,10.192,0.99999947,0.14210526,0.80305263
0.65437331,7625.013408,127.0835568,30428.82422,1.26,10.113,0.99999947,0.14210526,0.80305263
0.65443117,7630.012512,127.1668752,30417.85156,1.26,9.7913,0.99999947,0.14210526,0.80305263
0.65448903,7635.011616,127.2501936,30415.96094,1.26,9.6135,0.99999947,0.14210526,0.80305263
0.6545469,7640.011584,127.3335264,30376.30664,1.26,9.7809,0.99999947,0.14210526,0.80305263
0.6546048,7645.014144,127.4169024,30383.09375,1.26,9.8341,0.99999947,0.14210526,0.80305263
0.65466265,7650.012384,127.5002064,30408.41406,1.26,9.9995,0.99999947,0.14210526,0.80305263
0.65472053,7655.013216,127.5835536,30402.39453,1.26,9.7993,0.99999947,0.14210526,0.80305263
0.65477839,7660.01232,127.666872,30370.05078,1.26,9.8893,0.99999947,0.14210526,0.80305263
0.65483627,7665.013152,127.7502192,30369.42188,1.26,9.9011,0.99999947,0.14210526,0.80305263
0.65489412,7670.011392,127.8335232,30387.81445,1.26,9.657,0.99999947,0.14210526,0.80305263
0.65495199,7675.01136,127.916856,30367.25781,1.26,9.7884,0.99999947,0.14210526,0.80305263
0.65500988,7680.013056,128.0002176,30370.24219,1.26,9.9093,0.99999947,0.14210526,0.80305263
0.65506776,7685.013888,128.0835648,30356.99609,1.26,10.203,0.99999947,0.14210526,0.80305263
0.65512561,7690.012128,128.1668688,30359.29102,1.27,10.133,0.99999947,0.14210526,0.80305263
0.65518349,7695.01296,128.250216,30367.25977,1.26,10.085,0.99999947,0.14210526,0.80305263
0.65524134,7700.0112,128.33352,30365.9375,1.26,10.111,0.99999947,0.14210526,0.80305263
0.65529923,7705.012896,128.4168816,30339.82422,1.26,10.145,0.99999947,0.14210526,0.80305263
0.6553571,7710.012864,128.5002144,30344.08008,1.26,10.617,0.99999947,0.14210526,0.80305263
0.65541498,7715.013696,128.5835616,30343.05273,1.26,11.781,0.99999947,0.14210526,0.80305263
0.65547284,7720.0128,128.66688,30342.59766,1.26,11.314,0.99999947,0.14210526,0.80305263
0.65553069,7725.01104,128.750184,30313.67188,1.26,11.867,0.99999947,0.14210526,0.80305263
0.65558858,7730.012736,128.8335456,30334.6582,1.26,11.893,0.99999947,0.14210526,0.80305263
0.65564643,7735.010976,128.9168496,30308.80078,1.26,11.11,0.99999947,0.14210526,0.80305263
0.65570433,7740.013536,129.0002256,30318.125,1.26,10.837,0.99999947,0.14210526,0.80305263
0.65576219,7745.01264,129.083544,30305.0918,1.26,10.808,0.99999947,0.14210526,0.80305263
0.65582005,7750.011744,129.1668624,30317.54102,1.26,10.765,0.99999947,0.14210526,0.80305263
0.65587794,7755.01344,129.250224,30293.56445,1.26,8.7238,0.99999947,0.14210526,0.80305263
0.6559358,7760.012544,129.3335424,30300.8418,1.26,9.6911,0.99999947,0.14210526,0.80305263
0.65599366,7765.011648,129.4168608,30317.80664,1.26,9.6409,0.99999947,0.14210526,0.80305263
0.65605154,7770.01248,129.500208,30278.94727,1.26,10.122,0.99999947,0.14210526,0.80305263
0.6561094,7775.011584,129.5835264,30295.88086,1.26,10.299,0.99999947,0.14210526,0.80305263
0.65616729,7780.01328,129.666888,30292.48242,1.26,10.253,0.99999947,0.14210526,0.80305263
0.65622514,7785.01152,129.750192,30290.33594,1.26,9.8101,0.99999947,0.14210526,0.80305263
0.65628302,7790.012352,129.8335392,30308.95313,1.26,10.147,0.99999947,0.14210526,0.80305263
0.65634091,7795.014048,129.9169008,30288.75977,1.26,9.8986,0.99999947,0.14210526,0.80305263
0.65639875,7800.011424,130.0001904,30291.82617,1.26,9.6888,0.99999947,0.14210526,0.80305263
0.65645664,7805.01312,130.083552,30310.00586,1.26,9.9474,0.99999947,0.14210526,0.80305263
0.6565145,7810.012224,130.1668704,30288.37305,1.26,10.438,0.99999947,0.14210526,0.80305263
0.65657237,7815.012192,130.2502032,30291.41211,1.26,10.6,0.99999947,0.14210526,0.80305263
0.65663025,7820.013024,130.3335504,30308.29102,1.26,10.82,0.99999947,0.14210526,0.80305263
0.65668811,7825.012128,130.4168688,30308.32031,1.26,12.063,0.99999947,0.14210526,0.80305263
0.656746,7830.013824,130.5002304,30324.98633,1.26,12.031,0.99999947,0.14210526,0.80305263
0.65680385,7835.012064,130.5835344,30365.73828,1.26,11.202,0.99999947,0.14210526,0.80305263
0.65686172,7840.012032,130.6668672,30349.2207,1.26,10.24,0.99999947,0.14210526,0.80305263
0.65691959,7845.012,130.7502,30377.10352,1.26,9.9066,0.99999947,0.14210526,0.80305263
0.65697747,7850.012832,130.8335472,30401.08398,1.26,10.125,0.99999947,0.14210526,0.80305263
0.65703533,7855.011936,130.9168656,30407.94531,1.26,10.454,0.99999947,0.14210526,0.80305263
0.65709319,7860.01104,131.000184,30406.04492,1.26,14.28,0.99999947,0.14210526,0.80305263
0.6571511,7865.014464,131.0835744,30434.53125,1.26,12.61,0.99999947,0.14210526,0.80305263
0.65720895,7870.012704,131.1668784,30456.00586,1.26,12.077,0.99999947,0.14210526,0.80305263
0.65726682,7875.012672,131.2502112,30461.10742,1.26,11.243,0.99999947,0.14210526,0.80305263
0.65732468,7880.011776,131.3335296,30447.81055,1.26,11.065,0.99999947,0.14210526,0.80305263
0.65738254,7885.01088,131.416848,30476.60156,1.26,10.817,0.99999947,0.14210526,0.80305263
0.65744043,7890.012576,131.5002096,30501.82617,1.26,9.5135,0.99999947,0.14210526,0.80305263
0.65749828,7895.010816,131.5835136,30510.63477,1.26,9.5921,0.99999947,0.14210526,0.80305263
0.65755616,7900.011648,131.6668608,30519.91016,1.26,9.7834,0.99999947,0.14210526,0.80305263
0.65761405,7905.013344,131.7502224,30530.59766,1.26,9.4543,0.99999947,0.14210526,0.80305263
0.65767194,7910.01504,131.833584,30547.51953,1.26,9.609,0.99999947,0.14210526,0.80305263
0.6577298,7915.014144,131.9169024,30542.35156,1.26,9.7089,0.99999947,0.14210526,0.80305263
0.65778764,7920.01152,132.000192,30568.5293,1.26,9.7412,0.99999947,0.14210526,0.80305263
0.65784552,7925.012352,132.0835392,30559.28125,1.26,9.4389,0.99999947,0.14210526,0.80305263
0.6579034,7930.013184,132.1668864,30586.13672,1.26,9.2476,0.99999947,0.14210526,0.80305263
0.65796127,7935.013152,132.2502192,30580.51953,1.26,9.2656,0.99999947,0.14210526,0.80305263
0.65801914,7940.01312,132.333552,30605.83398,1.26,9.5795,0.99999947,0.14210526,0.80305263
0.658077,7945.012224,132.4168704,30613.17383,1.26,9.9239,0.99999947,0.14210526,0.80305263
0.65813488,7950.013056,132.5002176,30616.4082,1.26,10.36,0.99999947,0.14210526,0.80305263
0.65819273,7955.011296,132.5835216,30606.91797,1.26,10.982,0.99999947,0.14210526,0.80305263
0.65825061,7960.012128,132.6668688,30649.75586,1.26,13.345,0.99999947,0.14210526,0.80305263
0.65830849,7965.01296,132.750216,30669.9375,1.26,11.944,0.99999947,0.14210526,0.80305263
0.65836636,7970.012928,132.8335488,30679.51367,1.26,10.668,0.99999947,0.14210526,0.80305263
0.65842424,7975.01376,132.916896,30671.57813,1.26,8.2853,0.99999947,0.14210526,0.80305263
0.65848211,7980.013728,133.0002288,30669.50781,1.26,8.5717,0.99999947,0.14210526,0.80305263
0.65853997,7985.012832,133.0835472,30662.61914,1.26,9.4551,0.99999947,0.14210526,0.80305263
0.65859783,7990.011936,133.1668656,30690.09766,1.26,9.768,0.99999947,0.14210526,0.80305263
0.6586557,7995.011904,133.2501984,30681.26563,1.26,10.024,0.99999947,0.14210526,0.80305263
0.65871357,8000.011872,133.3335312,30707.46875,1.26,10.004,0.99999947,0.14210526,0.80305263
0.65877144,8005.01184,133.416864,30685.73438,1.26,10.267,0.99999947,0.14210526,0.80305263
0.65882931,8010.011808,133.5001968,30731.2207,1.26,10.001,0.99999947,0.14210526,0.80305263
0.65888719,8015.01264,133.583544,30736.39258,1.26,10.185,0.99999947,0.14210526,0.80305263
0.65894504,8020.01088,133.666848,30707.89648,1.26,10.264,0.99999947,0.14210526,0.80305263
0.65900293,8025.012576,133.7502096,30707.2168,1.26,9.9942,0.99999947,0.14210526,0.80305263
0.65906079,8030.01168,133.833528,30730.36914,1.26,10.225,0.99999947,0.14210526,0.80305263
0.65911866,8035.011648,133.9168608,30721.60547,1.26,10.115,0.99999947,0.14210526,0.80305263
0.65917655,8040.013344,134.0002224,30745.79688,1.26,10.147,0.99999947,0.14210526,0.80305263
0.65923442,8045.013312,134.0835552,30751.78125,1.26,10.32,0.99999947,0.14210526,0.80305263
0.65929229,8050.01328,134.166888,30754.7793,1.26,10.117,0.99999947,0.14210526,0.80305263
0.65935017,8055.014112,134.2502352,30753.28906,1.26,9.8315,0.99999947,0.14210526,0.80305263
0.65940801,8060.011488,134.3335248,30740.48047,1.26,10.198,0.99999947,0.14210526,0.80305263
0.6594659,8065.013184,134.4168864,30770.19141,1.26,10.288,0.99999947,0.14210526,0.80305263
0.65952375,8070.011424,134.5001904,30797.67578,1.26,9.8266,0.99999947,0.14210526,0.80305263
0.65958164,8075.01312,134.583552,30780.57031,1.26,9.7705,0.99999947,0.14210526,0.80305263
0.6596395,8080.012224,134.6668704,30783.75781,1.26,10.054,0.99999947,0.14210526,0.80305263
0.65969738,8085.013056,134.7502176,30782.23242,1.26,10.199,0.99999947,0.14210526,0.80305263
0.65975525,8090.013024,134.8335504,30782.01172,1.26,9.9054,0.99999947,0.14210526,0.80305263
0.65981312,8095.012992,134.9168832,30788.68359,1.26,10.151,0.99999947,0.14210526,0.80305263
0.65987095,8100.009504,135.0001584,30791.49609,1.26,9.5409,0.99999947,0.14210526,0.80305263
0.65992887,8105.013792,135.0835632,30770.05859,1.26,9.6612,0.99999947,0.14210526,0.80305263
0.6599867,8110.010304,135.1668384,30797.32617,1.26,10.029,0.99999947,0.14210526,0.80305263
0.66004461,8115.013728,135.2502288,30802.42188,1.26,10.53,0.99999947,0.14210526,0.80305263
0.66010247,8120.012832,135.3335472,30806.52148,1.26,10.484,0.99999947,0.14210526,0.80305263
0.66016033,8125.011936,135.4168656,30809.04102,1.26,10.741,0.99999947,0.14210526,0.80305263
0.6602182,8130.011904,135.5001984,30808.45703,1.26,10.562,0.99999947,0.14210526,0.80305263
0.66027608,8135.012736,135.5835456,30818.25586,1.26,10.504,0.99999947,0.14210526,0.80305263
0.66033395,8140.012704,135.6668784,30841.65234,1.26,9.9136,0.99999947,0.14210526,0.80305263
0.66039182,8145.012672,135.7502112,30823.00586,1.26,10.157,0.99999947,0.14210526,0.80305263
0.66044968,8150.011776,135.8335296,30834.5332,1.26,9.7712,0.99999947,0.14210526,0.80305263
0.66050757,8155.013472,135.9168912,30820.37109,1.26,9.8285,0.99999947,0.14210526,0.80305263
0.66056542,8160.011712,136.0001952,30838.39844,1.26,10.006,0.99999947,0.14210526,0.80305263
0.66062331,8165.013408,136.0835568,30845.95117,1.26,9.9232,0.99999947,0.14210526,0.80305263
0.66068117,8170.012512,136.1668752,30823.63281,1.26,9.6754,0.99999947,0.14210526,0.80305263
0.66073903,8175.011616,136.2501936,30831.76563,1.26,9.6766,0.99999947,0.14210526,0.80305263
0.6607969,8180.011584,136.3335264,30821.0918,1.26,9.5921,0.99999947,0.14210526,0.80305263
0.66085477,8185.011552,136.4168592,30852.66211,1.26,9.5733,0.99999947,0.14210526,0.80305263
0.66091265,8190.012384,136.5002064,30854.45313,1.26,9.6577,0.99999947,0.14210526,0.80305263
0.66097052,8195.012352,136.5835392,30832.86523,1.26,9.5129,0.99999947,0.14210526,0.80305263
0.66102839,8200.01232,136.666872,30858.37305,1.26,9.3173,0.99999947,0.14210526,0.80305263
0.66108626,8205.012288,136.7502048,30844.85547,1.26,9.516,0.99999947,0.14210526,0.80305263
0.66114417,8210.015712,136.8335952,30853.19336,1.26,9.4246,0.99999947,0.14210526,0.80305263
0.66120202,8215.013952,136.9168992,30847.89258,1.26,9.6132,0.99999947,0.14210526,0.80305263
0.66125987,8220.012192,137.0002032,30857.25195,1.26,9.6494,0.99999947,0.14210526,0.80305263
0.66131776,8225.013888,137.0835648,30854.11523,1.26,10.061,0.99999947,0.14210526,0.80305263
0.66137563,8230.013856,137.1668976,30854.87695,1.26,9.8858,0.99999947,0.14210526,0.80305263
0.66143348,8235.012096,137.2502016,30868.4043,1.26,10.841,0.99999947,0.14210526,0.80305263
0.66149139,8240.01552,137.333592,30879.42188,1.26,12.12,0.99999947,0.14210526,0.80305263
0.66154923,8245.012896,137.4168816,30873.875,1.26,10.866,0.99999947,0.14210526,0.80305263
0.66160711,8250.013728,137.5002288,30845.05469,1.26,10.826,0.99999947,0.14210526,0.80305263
0.66166499,8255.01456,137.583576,30825.73047,1.26,8.9327,0.99999947,0.14210526,0.80305263
0.66172283,8260.011936,137.6668656,30842.46875,1.26,9.4253,0.99999947,0.14210526,0.80305263
0.66178072,8265.013632,137.7502272,30843.56055,1.26,9.6691,0.99999947,0.14210526,0.80305263
0.66183858,8270.012736,137.8335456,30845.04688,1.26,9.9053,0.99999947,0.14210526,0.80305263
