Day fraction since midnight on 5/8/2018,Sec,Min,Source Pressure (Pa),Turbidity Effluent (),Turbidimeter Influent (),BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.5230619,4084.998048,68.0833008,30595.56055,1.26,7.4549,0.99999947,0.14210526,0.80305263
0.52311979,4089.999744,68.1666624,30620.57617,1.26,7.6609,0.99999947,0.14210526,0.80305263
0.52317765,4094.998848,68.2499808,30639.91602,1.26,7.5492,0.99999947,0.14210526,0.80305263
0.52323552,4099.998816,68.3333136,30609.26172,1.26,7.573,0.99999947,0.14210526,0.80305263
0.5232934,4104.999648,68.4166608,30590.40234,1.26,7.6079,0.99999947,0.14210526,0.80305263
0.52335126,4109.998752,68.4999792,30587.82813,1.26,7.5686,0.99999947,0.14210526,0.80305263
0.52340912,4114.997856,68.5832976,30584.4375,1.26,7.6356,0.99999947,0.14210526,0.80305263
0.52346701,4119.999552,68.6666592,30601.32031,1.26,7.6925,0.99999947,0.14210526,0.80305263
0.52352487,4124.998656,68.7499776,30589.95898,1.26,7.8317,0.99999947,0.14210526,0.80305263
0.52358273,4129.99776,68.833296,30594.25,1.26,7.7197,0.99999947,0.14210526,0.80305263
0.5236406,4134.997728,68.9166288,30586.97266,1.26,7.7389,0.99999947,0.14210526,0.80305263
0.52369848,4139.99856,68.999976,30579.92188,1.26,7.7438,0.99999947,0.14210526,0.80305263
0.52375635,4144.998528,69.0833088,30582.07031,1.26,7.6967,0.99999947,0.14210526,0.80305263
0.52381422,4149.998496,69.1666416,30573.90234,1.26,7.7943,0.99999947,0.14210526,0.80305263
0.52387209,4154.998464,69.2499744,30550.99414,1.26,7.7749,0.99999947,0.14210526,0.80305263
0.52392997,4159.999296,69.3333216,30562.97852,1.26,7.6909,0.99999947,0.14210526,0.80305263
0.52398784,4164.999264,69.4166544,30568.51367,1.26,7.6448,0.99999947,0.14210526,0.80305263
0.52404571,4169.999232,69.4999872,30531.03516,1.26,7.6582,0.99999947,0.14210526,0.80305263
0.52410357,4174.998336,69.5833056,30596.17188,1.26,7.7029,0.99999947,0.14210526,0.80305263
0.52416144,4179.998304,69.6666384,30546.22461,1.26,7.7601,0.99999947,0.14210526,0.80305263
0.52421932,4184.999136,69.7499856,30554.4082,1.26,7.7464,0.99999947,0.14210526,0.80305263
0.52427717,4189.997376,69.8332896,30542.39648,1.26,7.6067,0.99999947,0.14210526,0.80305263
0.52433505,4194.998208,69.9166368,30568.81055,1.26,7.6212,0.99999947,0.14210526,0.80305263
0.52439294,4199.999904,69.9999984,30547.74023,1.26,7.7219,0.99999947,0.14210526,0.80305263
0.5244508,4204.999008,70.0833168,30529.55469,1.26,7.7382,0.99999947,0.14210526,0.80305263
0.52450866,4209.998112,70.1666352,30554.85742,1.26,7.6925,0.99999947,0.14210526,0.80305263
0.52456654,4214.998944,70.2499824,30499.54688,1.26,7.639,0.99999947,0.14210526,0.80305263
0.52462442,4219.999776,70.3333296,30537.69336,1.26,7.7453,0.99999947,0.14210526,0.80305263
0.5246823,4225.000608,70.4166768,30549.25,1.26,7.6388,0.99999947,0.14210526,0.80305263
0.52474015,4229.998848,70.4999808,30544.11523,1.26,7.5735,0.99999947,0.14210526,0.80305263
0.52479804,4235.000544,70.5833424,30525.83984,1.26,7.5861,0.99999947,0.14210526,0.80305263
0.52485588,4239.99792,70.666632,30541.96094,1.26,7.538,0.99999947,0.14210526,0.80305263
0.52491375,4244.997888,70.7499648,30529.41016,1.26,7.531,0.99999947,0.14210526,0.80305263
0.52497163,4249.99872,70.833312,30523.95703,1.26,7.5682,0.99999947,0.14210526,0.80305263
0.5250295,4254.998688,70.9166448,30501.89648,1.26,7.5124,0.99999947,0.14210526,0.80305263
0.52508739,4260.000384,71.0000064,30509.81836,1.26,7.4254,0.99999947,0.14210526,0.80305263
0.52514524,4264.998624,71.0833104,30519.20508,1.26,7.623,0.99999947,0.14210526,0.80305263
0.52520311,4269.998592,71.1666432,30515.98633,1.26,7.5592,0.99999947,0.14210526,0.80305263
0.52526099,4274.999424,71.2499904,30507.62695,1.26,7.5245,0.99999947,0.14210526,0.80305263
0.52531886,4279.999392,71.3333232,30482.22266,1.26,7.6611,0.99999947,0.14210526,0.80305263
0.52537672,4284.998496,71.4166416,30475.70703,1.26,7.7328,0.99999947,0.14210526,0.80305263
0.5254346,4289.999328,71.4999888,30485.35156,1.26,7.7841,0.99999947,0.14210526,0.80305263
0.52549249,4295.001024,71.5833504,30466.94336,1.26,7.7541,0.99999947,0.14210526,0.80305263
0.52555033,4299.9984,71.66664,30489.85156,1.26,7.8157,0.99999947,0.14210526,0.80305263
0.52560821,4304.999232,71.7499872,30469.72266,1.26,7.6948,0.99999947,0.14210526,0.80305263
0.52566608,4309.9992,71.83332,30496.95117,1.26,7.5794,0.99999947,0.14210526,0.80305263
0.52572394,4314.998304,71.9166384,30463.72656,1.26,7.5128,0.99999947,0.14210526,0.80305263
0.52578182,4319.999136,71.9999856,30479.60352,1.26,7.6188,0.99999947,0.14210526,0.80305263
0.52583968,4324.99824,72.083304,30479.35742,1.26,7.5053,0.99999947,0.14210526,0.80305263
0.52589756,4329.999072,72.1666512,30486.06836,1.26,7.4867,0.99999947,0.14210526,0.80305263
0.52595542,4334.998176,72.2499696,30474.01953,1.26,7.5956,0.99999947,0.14210526,0.80305263
0.5260133,4339.999008,72.3333168,30440.99023,1.26,7.6342,0.99999947,0.14210526,0.80305263
0.52607118,4344.99984,72.416664,30450.44922,1.26,7.5923,0.99999947,0.14210526,0.80305263
0.52612904,4349.998944,72.4999824,30477.02344,1.26,7.5131,0.99999947,0.14210526,0.80305263
0.52618691,4354.998912,72.5833152,30427.94531,1.26,7.4703,0.99999947,0.14210526,0.80305263
0.52624478,4359.99888,72.666648,30461.30859,1.26,7.5736,0.99999947,0.14210526,0.80305263
0.52630266,4364.999712,72.7499952,30420.83594,1.26,7.6265,0.99999947,0.14210526,0.80305263
0.52636052,4369.998816,72.8333136,30423.20508,1.26,7.6857,0.99999947,0.14210526,0.80305263
0.52641839,4374.998784,72.9166464,30433.52734,1.26,7.6371,0.99999947,0.14210526,0.80305263
0.52647628,4380.00048,73.000008,30459.02734,1.26,7.6798,0.99999947,0.14210526,0.80305263
0.52653413,4384.99872,73.083312,30449.82031,1.26,7.6727,0.99999947,0.14210526,0.80305263
0.526592,4389.998688,73.1666448,30420.21289,1.26,7.5536,0.99999947,0.14210526,0.80305263
0.52664986,4394.997792,73.2499632,30408.40039,1.26,7.6208,0.99999947,0.14210526,0.80305263
0.52670774,4399.998624,73.3333104,30417.47461,1.26,7.5599,0.99999947,0.14210526,0.80305263
0.52676561,4404.998592,73.4166432,30410.32617,1.26,7.4839,0.99999947,0.14210526,0.80305263
0.52682351,4410.001152,73.5000192,30436.93945,1.26,7.534,0.99999947,0.14210526,0.80305263
0.52688135,4414.998528,73.5833088,30400.92773,1.26,7.6846,0.99999947,0.14210526,0.80305263
0.52693923,4419.99936,73.666656,30380.74805,1.26,7.5697,0.99999947,0.14210526,0.80305263
0.5269971,4424.999328,73.7499888,30382.05469,1.26,7.4885,0.99999947,0.14210526,0.80305263
0.52705496,4429.998432,73.8333072,30396.40625,1.26,7.7537,0.99999947,0.14210526,0.80305263
0.52711284,4434.999264,73.9166544,30411,1.26,7.6554,0.99999947,0.14210526,0.80305263
0.52717069,4439.997504,73.9999584,30388.68164,1.26,7.6109,0.99999947,0.14210526,0.80305263
0.52722857,4444.998336,74.0833056,30405.99609,1.26,7.5794,0.99999947,0.14210526,0.80305263
0.52728644,4449.998304,74.1666384,30356.10938,1.26,7.5224,0.99999947,0.14210526,0.80305263
0.52734432,4454.999136,74.2499856,30383.77344,1.26,7.5915,0.99999947,0.14210526,0.80305263
0.5274022,4459.999968,74.3333328,30381.60742,1.26,7.6719,0.99999947,0.14210526,0.80305263
0.52746005,4464.998208,74.4166368,30386.74219,1.26,7.9402,0.99999947,0.14210526,0.80305263
0.52751792,4469.998176,74.4999696,30381.99414,1.26,7.8169,0.99999947,0.14210526,0.80305263
0.52757579,4474.998144,74.5833024,30367.67188,1.26,7.8295,0.99999947,0.14210526,0.80305263
0.52763368,4479.99984,74.666664,30397.29883,1.26,7.7839,0.99999947,0.14210526,0.80305263
0.52769156,4485.000672,74.7500112,30386.98047,1.26,7.8932,0.99999947,0.14210526,0.80305263
0.52774942,4489.999776,74.8333296,30399.41016,1.26,7.9921,0.99999947,0.14210526,0.80305263
0.52780728,4494.99888,74.916648,30419.61523,1.26,8.0723,0.99999947,0.14210526,0.80305263
0.52786514,4499.997984,74.9999664,30433.71484,1.26,8.0615,0.99999947,0.14210526,0.80305263
0.52792302,4504.998816,75.0833136,30451.44727,1.26,7.7755,0.99999947,0.14210526,0.80305263
0.52798089,4509.998784,75.1666464,30457.47656,1.26,7.7522,0.99999947,0.14210526,0.80305263
0.52803877,4514.999616,75.2499936,30476.20898,1.26,7.8639,0.99999947,0.14210526,0.80305263
0.52809664,4519.999584,75.3333264,30472.45898,1.26,7.7661,0.99999947,0.14210526,0.80305263
0.5281545,4524.998688,75.4166448,30492.77344,1.26,7.7367,0.99999947,0.14210526,0.80305263
0.52821236,4529.997792,75.4999632,30493.28906,1.26,7.6631,0.99999947,0.14210526,0.80305263
0.52827026,4535.000352,75.5833392,30529.27734,1.26,7.4694,0.99999947,0.14210526,0.80305263
0.5283281,4539.997728,75.6666288,30507.43164,1.26,7.6642,0.99999947,0.14210526,0.80305263
0.52838597,4544.997696,75.7499616,30529.13086,1.26,7.5691,0.99999947,0.14210526,0.80305263
0.52844386,4549.999392,75.8333232,30567.46484,1.26,7.4269,0.99999947,0.14210526,0.80305263
0.52850172,4554.998496,75.9166416,30559.75977,1.26,7.4231,0.99999947,0.14210526,0.80305263
0.52855962,4560.001056,76.0000176,30585.90039,1.26,7.4278,0.99999947,0.14210526,0.80305263
0.52861748,4565.00016,76.083336,30593.23242,1.26,7.4508,0.99999947,0.14210526,0.80305263
0.52867533,4569.9984,76.16664,30607.49219,1.26,7.4053,0.99999947,0.14210526,0.80305263
0.52873321,4574.999232,76.2499872,30602.36523,1.26,7.4328,0.99999947,0.14210526,0.80305263
0.52879108,4579.9992,76.33332,30638.86133,1.26,7.6073,0.99999947,0.14210526,0.80305263
0.52884895,4584.999168,76.4166528,30642.09766,1.26,7.6728,0.99999947,0.14210526,0.80305263
0.52890682,4589.999136,76.4999856,30634.13672,1.26,7.6227,0.99999947,0.14210526,0.80305263
0.52896469,4594.999104,76.5833184,30658.57813,1.26,7.5272,0.99999947,0.14210526,0.80305263
0.52902258,4600.0008,76.66668,30664.54297,1.26,7.5798,0.99999947,0.14210526,0.80305263
0.52908043,4604.99904,76.749984,30636.48047,1.26,7.579,0.99999947,0.14210526,0.80305263
0.5291383,4609.999008,76.8333168,30660.04688,1.26,7.5841,0.99999947,0.14210526,0.80305263
0.52919616,4614.998112,76.9166352,30709.16016,1.26,7.4891,0.99999947,0.14210526,0.80305263
0.52925403,4619.99808,76.999968,30669.73242,1.26,7.5972,0.99999947,0.14210526,0.80305263
0.52931191,4624.998912,77.0833152,30675.84375,1.26,7.8903,0.99999947,0.14210526,0.80305263
0.52936979,4629.999744,77.1666624,30693.73047,1.26,7.6345,0.99999947,0.14210526,0.80305263
0.52942766,4634.999712,77.2499952,30699.91602,1.26,7.7731,0.99999947,0.14210526,0.80305263
0.52948554,4640.000544,77.3333424,30730.6582,1.26,7.685,0.99999947,0.14210526,0.80305263
0.52954339,4644.998784,77.4166464,30742.63477,1.26,7.5845,0.99999947,0.14210526,0.80305263
0.52960129,4650.001344,77.5000224,30744.99219,1.26,7.6156,0.99999947,0.14210526,0.80305263
0.52965914,4654.999584,77.5833264,30759.32422,1.26,7.7014,0.99999947,0.14210526,0.80305263
0.529717,4659.998688,77.6666448,30753.07617,1.26,7.6005,0.99999947,0.14210526,0.80305263
0.52977488,4664.99952,77.749992,30744.08398,1.26,7.5614,0.99999947,0.14210526,0.80305263
0.52983275,4669.999488,77.8333248,30750.09375,1.26,7.5571,0.99999947,0.14210526,0.80305263
0.52989061,4674.998592,77.9166432,30746.63477,1.26,7.7498,0.99999947,0.14210526,0.80305263
0.52994848,4679.99856,77.999976,30767.45703,1.26,7.5915,0.99999947,0.14210526,0.80305263
0.53000634,4684.997664,78.0832944,30754.59375,1.26,7.6163,0.99999947,0.14210526,0.80305263
0.53006422,4689.998496,78.1666416,30806.66797,1.26,7.7006,0.99999947,0.14210526,0.80305263
0.5301221,4694.999328,78.2499888,30777.76758,1.26,7.8329,0.99999947,0.14210526,0.80305263
0.53017996,4699.998432,78.3333072,30768.30859,1.26,8.0196,0.99999947,0.14210526,0.80305263
0.53023784,4704.999264,78.4166544,30784.79102,1.26,7.9895,0.99999947,0.14210526,0.80305263
0.5302957,4709.998368,78.4999728,30815.53516,1.26,7.8861,0.99999947,0.14210526,0.80305263
0.53035357,4714.998336,78.5833056,30811.69531,1.26,8.1574,0.99999947,0.14210526,0.80305263
0.53041145,4719.999168,78.6666528,30817.23633,1.26,7.9002,0.99999947,0.14210526,0.80305263
0.53046931,4724.998272,78.7499712,30809.04102,1.26,7.6845,0.99999947,0.14210526,0.80305263
0.53052718,4729.99824,78.833304,30799.85156,1.26,7.6307,0.99999947,0.14210526,0.80305263
0.53058505,4734.998208,78.9166368,30782.44727,1.26,7.5356,0.99999947,0.14210526,0.80305263
0.53064293,4739.99904,78.999984,30845.50391,1.26,7.6673,0.99999947,0.14210526,0.80305263
0.53070082,4745.000736,79.0833456,30847.36133,1.26,7.5694,0.99999947,0.14210526,0.80305263
0.53075867,4749.998976,79.1666496,30858.94727,1.26,7.5758,0.99999947,0.14210526,0.80305263
0.53081655,4754.999808,79.2499968,30860.09766,1.26,7.5715,0.99999947,0.14210526,0.80305263
0.53087442,4759.999776,79.3333296,30873.34766,1.26,7.5362,0.99999947,0.14210526,0.80305263
0.5309323,4765.000608,79.4166768,30818.45508,1.26,7.5938,0.99999947,0.14210526,0.80305263
0.53099014,4769.997984,79.4999664,30860.28906,1.26,7.6071,0.99999947,0.14210526,0.80305263
0.53104802,4774.998816,79.5833136,30853.61719,1.26,7.744,0.99999947,0.14210526,0.80305263
0.5311059,4779.999648,79.6666608,30874.47266,1.26,7.8477,0.99999947,0.14210526,0.80305263
0.53116377,4784.999616,79.7499936,30891.35156,1.26,7.7261,0.99999947,0.14210526,0.80305263
0.53122163,4789.99872,79.833312,30864.35156,1.26,7.5841,0.99999947,0.14210526,0.80305263
0.53127951,4794.999552,79.9166592,30871.375,1.26,7.5462,0.99999947,0.14210526,0.80305263
0.53133738,4799.99952,79.999992,30876.78125,1.26,7.7583,0.99999947,0.14210526,0.80305263
0.53139524,4804.998624,80.0833104,30880.87305,1.26,7.8196,0.99999947,0.14210526,0.80305263
0.53145312,4809.999456,80.1666576,30891.15625,1.26,7.6969,0.99999947,0.14210526,0.80305263
0.53151099,4814.999424,80.2499904,30880.84961,1.26,7.8243,0.99999947,0.14210526,0.80305263
0.53156886,4819.999392,80.3333232,30875.52344,1.26,7.8314,0.99999947,0.14210526,0.80305263
0.53162673,4824.99936,80.416656,30875.47656,1.26,7.72,0.99999947,0.14210526,0.80305263
0.5316846,4829.999328,80.4999888,30905.0957,1.26,7.5911,0.99999947,0.14210526,0.80305263
0.53174247,4834.999296,80.5833216,30880.05273,1.26,7.5953,0.99999947,0.14210526,0.80305263
0.53180034,4839.999264,80.6666544,30916.28906,1.26,7.6284,0.99999947,0.14210526,0.80305263
0.53185823,4845.00096,80.750016,30909.78125,1.26,7.5984,0.99999947,0.14210526,0.80305263
0.53191609,4850.000064,80.8333344,30900.80273,1.26,7.665,0.99999947,0.14210526,0.80305263
0.53197394,4854.998304,80.9166384,30878.00781,1.26,7.6311,0.99999947,0.14210526,0.80305263
0.53203183,4860,81,30918.79688,1.26,7.4781,0.99999947,0.14210526,0.80305263
0.53208969,4864.999104,81.0833184,30915.76367,1.26,7.3942,0.99999947,0.14210526,0.80305263
0.53214757,4869.999936,81.1666656,30916.28906,1.26,7.2069,0.99999947,0.14210526,0.80305263
0.53220544,4874.999904,81.2499984,30925.46484,1.26,7.2301,0.99999947,0.14210526,0.80305263
0.5322633,4879.999008,81.3333168,30921.81445,1.26,7.3745,0.99999947,0.14210526,0.80305263
0.53232118,4884.99984,81.416664,30882.62109,1.26,7.5359,0.99999947,0.14210526,0.80305263
0.53237904,4889.998944,81.4999824,30921.97461,1.26,7.614,0.99999947,0.14210526,0.80305263
0.53243691,4894.998912,81.5833152,30894.91211,1.26,7.7368,0.99999947,0.14210526,0.80305263
0.53249479,4899.999744,81.6666624,30891.54883,1.26,7.6784,0.99999947,0.14210526,0.80305263
0.53255265,4904.998848,81.7499808,30916.89258,1.26,7.74,0.99999947,0.14210526,0.80305263
0.53261052,4909.998816,81.8333136,30914.71875,1.26,7.7818,0.99999947,0.14210526,0.80305263
0.53266839,4914.998784,81.9166464,30932.31055,1.26,7.8109,0.99999947,0.14210526,0.80305263
0.53272627,4919.999616,81.9999936,30906.75586,1.26,7.7951,0.99999947,0.14210526,0.80305263
0.53278412,4924.997856,82.0832976,30947.48438,1.26,7.9026,0.99999947,0.14210526,0.80305263
0.53284201,4929.999552,82.1666592,30908.30273,1.26,7.7822,0.99999947,0.14210526,0.80305263
0.53289987,4934.998656,82.2499776,30918.85547,1.26,7.7788,0.99999947,0.14210526,0.80305263
0.53295773,4939.99776,82.333296,30909.06641,1.26,7.7035,0.99999947,0.14210526,0.80305263
0.53301561,4944.998592,82.4166432,30923.81641,1.26,7.6122,0.99999947,0.14210526,0.80305263
0.53307349,4949.999424,82.4999904,30943.89063,1.26,7.5189,0.99999947,0.14210526,0.80305263
0.53313136,4954.999392,82.5833232,30937.01953,1.26,7.5196,0.99999947,0.14210526,0.80305263
0.53318924,4960.000224,82.6666704,30945.38477,1.26,7.4664,0.99999947,0.14210526,0.80305263
0.53324709,4964.998464,82.7499744,30936.54492,1.26,7.4472,0.99999947,0.14210526,0.80305263
0.53330497,4969.999296,82.8333216,30942.14844,1.26,7.5449,0.99999947,0.14210526,0.80305263
0.53336285,4975.000128,82.9166688,30938.39063,1.26,7.5792,0.99999947,0.14210526,0.80305263
0.5334207,4979.998368,82.9999728,30922.17578,1.26,7.6829,0.99999947,0.14210526,0.80305263
0.53347859,4985.000064,83.0833344,30932.53125,1.26,7.6761,0.99999947,0.14210526,0.80305263
0.53353645,4989.999168,83.1666528,30915.83008,1.26,7.7094,0.99999947,0.14210526,0.80305263
0.5335943,4994.997408,83.2499568,30945.14453,1.26,7.5989,0.99999947,0.14210526,0.80305263
0.53365218,4999.99824,83.333304,30945.82813,1.26,7.5809,0.99999947,0.14210526,0.80305263
0.53371006,5004.999072,83.4166512,30932.92383,1.26,7.4191,0.99999947,0.14210526,0.80305263
0.53376792,5009.998176,83.4999696,30928.67578,1.26,7.5981,0.99999947,0.14210526,0.80305263
0.5338258,5014.999008,83.5833168,30923.30078,1.26,7.5678,0.99999947,0.14210526,0.80305263
0.53388367,5019.998976,83.6666496,30904.42578,1.26,7.5905,0.99999947,0.14210526,0.80305263
0.53394154,5024.998944,83.7499824,30923.48633,1.26,7.4304,0.99999947,0.14210526,0.80305263
0.53399943,5030.00064,83.833344,30931.19727,1.26,7.3953,0.99999947,0.14210526,0.80305263
0.53405729,5034.999744,83.9166624,30926.37109,1.26,7.466,0.99999947,0.14210526,0.80305263
0.53411515,5039.998848,83.9999808,30899.08594,1.26,7.5727,0.99999947,0.14210526,0.80305263
0.53417301,5044.997952,84.0832992,30892.01953,1.26,7.4844,0.99999947,0.14210526,0.80305263
0.5342309,5049.999648,84.1666608,30935.1543,1.26,7.5823,0.99999947,0.14210526,0.80305263
0.53428876,5054.998752,84.2499792,30929.05469,1.26,7.5665,0.99999947,0.14210526,0.80305263
0.53434665,5060.000448,84.3333408,30895.69727,1.26,7.5871,0.99999947,0.14210526,0.80305263
0.5344045,5064.998688,84.4166448,30876.12305,1.26,7.6634,0.99999947,0.14210526,0.80305263
0.53446236,5069.997792,84.4999632,30899.27148,1.26,7.5024,0.99999947,0.14210526,0.80305263
0.53452023,5074.99776,84.583296,30929.93164,1.26,7.5739,0.99999947,0.14210526,0.80305263
0.53457811,5079.998592,84.6666432,30898.86719,1.26,7.6036,0.99999947,0.14210526,0.80305263
0.53463599,5084.999424,84.7499904,30908.95117,1.26,7.6278,0.99999947,0.14210526,0.80305263
0.53469387,5090.000256,84.8333376,30904.48047,1.26,7.6522,0.99999947,0.14210526,0.80305263
0.53475174,5095.000224,84.9166704,30905.32617,1.26,7.5948,0.99999947,0.14210526,0.80305263
0.5348096,5099.999328,84.9999888,30874.2207,1.26,7.5809,0.99999947,0.14210526,0.80305263
0.53486747,5104.999296,85.0833216,30905.16406,1.26,7.6357,0.99999947,0.14210526,0.80305263
0.53492534,5109.999264,85.1666544,30883.50977,1.26,7.5902,0.99999947,0.14210526,0.80305263
0.5349832,5114.998368,85.2499728,30866.28906,1.26,7.7338,0.99999947,0.14210526,0.80305263
0.53504106,5119.997472,85.3332912,30891.34766,1.26,7.8441,0.99999947,0.14210526,0.80305263
0.53509895,5124.999168,85.4166528,30921.35742,1.26,7.5664,0.99999947,0.14210526,0.80305263
0.53515681,5129.998272,85.4999712,30905.37109,1.26,7.7926,0.99999947,0.14210526,0.80305263
0.53521469,5134.999104,85.5833184,30886.66797,1.26,7.7093,0.99999947,0.14210526,0.80305263
0.53527256,5139.999072,85.6666512,30876.1543,1.26,7.5365,0.99999947,0.14210526,0.80305263
0.53533043,5144.99904,85.749984,30891.10547,1.26,7.4839,0.99999947,0.14210526,0.80305263
0.5353883,5149.999008,85.8333168,30887.51758,1.26,7.4976,0.99999947,0.14210526,0.80305263
0.53544616,5154.998112,85.9166352,30869.50195,1.26,7.4955,0.99999947,0.14210526,0.80305263
0.53550406,5160.000672,86.0000112,30867.34375,1.26,7.5329,0.99999947,0.14210526,0.80305263
0.53556193,5165.00064,86.083344,30872.44922,1.26,7.498,0.99999947,0.14210526,0.80305263
0.53561977,5169.998016,86.1666336,30872.69336,1.26,7.4319,0.99999947,0.14210526,0.80305263
0.53567765,5174.998848,86.2499808,30888.60156,1.26,7.3771,0.99999947,0.14210526,0.80305263
0.53573552,5179.998816,86.3333136,30871.84766,1.26,8.1112,0.99999947,0.14210526,0.80305263
0.53579338,5184.99792,86.416632,30881.70313,1.26,8.0934,0.99999947,0.14210526,0.80305263
0.53585126,5189.998752,86.4999792,30838.22266,1.26,7.8534,0.99999947,0.14210526,0.80305263
0.53590913,5194.99872,86.583312,30869.08594,1.26,7.8409,0.99999947,0.14210526,0.80305263
0.53596699,5199.997824,86.6666304,30867.98047,1.26,7.8059,0.99999947,0.14210526,0.80305263
0.53602488,5204.99952,86.749992,30903.23242,1.26,7.5453,0.99999947,0.14210526,0.80305263
0.53608275,5209.999488,86.8333248,30865.06836,1.26,7.5262,0.99999947,0.14210526,0.80305263
0.53614062,5214.999456,86.9166576,30860.5332,1.26,7.761,0.99999947,0.14210526,0.80305263
0.53619848,5219.99856,86.999976,30837.17383,1.26,7.8645,0.99999947,0.14210526,0.80305263
0.53625635,5224.998528,87.0833088,30864.99219,1.26,7.735,0.99999947,0.14210526,0.80305263
0.53631423,5229.99936,87.166656,30822.80078,1.26,7.6345,0.99999947,0.14210526,0.80305263
0.5363721,5234.999328,87.2499888,30852.5293,1.26,7.645,0.99999947,0.14210526,0.80305263
0.53642997,5239.999296,87.3333216,30837.75977,1.26,7.5923,0.99999947,0.14210526,0.80305263
0.53648785,5245.000128,87.4166688,30839.73047,1.26,7.7202,0.99999947,0.14210526,0.80305263
0.53654571,5249.999232,87.4999872,30818.07031,1.26,7.827,0.99999947,0.14210526,0.80305263
0.53660358,5254.9992,87.58332,30823.4375,1.26,7.6223,0.99999947,0.14210526,0.80305263
0.53666146,5260.000032,87.6666672,30857.02344,1.26,7.7234,0.99999947,0.14210526,0.80305263
0.53671932,5264.999136,87.7499856,30827.45898,1.26,7.8339,0.99999947,0.14210526,0.80305263
0.5367772,5269.999968,87.8333328,30821.43359,1.26,7.7211,0.99999947,0.14210526,0.80305263
0.53683507,5274.999936,87.9166656,30815.2832,1.26,7.735,0.99999947,0.14210526,0.80305263
0.53689292,5279.998176,87.9999696,30822.13672,1.26,7.891,0.99999947,0.14210526,0.80305263
0.5369508,5284.999008,88.0833168,30783.97852,1.26,7.7727,0.99999947,0.14210526,0.80305263
0.53700866,5289.998112,88.1666352,30801.1543,1.26,7.6986,0.99999947,0.14210526,0.80305263
0.53706653,5294.99808,88.249968,30791.49609,1.26,7.7337,0.99999947,0.14210526,0.80305263
0.53712442,5299.999776,88.3333296,30788.68945,1.26,7.7989,0.99999947,0.14210526,0.80305263
0.53718229,5304.999744,88.4166624,30808.85742,1.26,8.0568,0.99999947,0.14210526,0.80305263
0.53724016,5309.999712,88.4999952,30800.29102,1.26,8.0077,0.99999947,0.14210526,0.80305263
0.53729803,5314.99968,88.583328,30791.07422,1.26,8.1144,0.99999947,0.14210526,0.80305263
0.53735589,5319.998784,88.6666464,30767.23047,1.26,7.9395,0.99999947,0.14210526,0.80305263
0.53741375,5324.997888,88.7499648,30761.85742,1.26,7.9607,0.99999947,0.14210526,0.80305263
0.53747164,5329.999584,88.8333264,30773.00977,1.26,8.0274,0.99999947,0.14210526,0.80305263
0.53752951,5334.999552,88.9166592,30783.33203,1.26,7.9019,0.99999947,0.14210526,0.80305263
0.53758738,5339.99952,88.999992,30749.86719,1.26,7.8508,0.99999947,0.14210526,0.80305263
0.53764524,5344.998624,89.0833104,30754.4375,1.26,7.706,0.99999947,0.14210526,0.80305263
0.53770311,5349.998592,89.1666432,30747.96484,1.26,7.7408,0.99999947,0.14210526,0.80305263
0.53776098,5354.99856,89.249976,30743.10547,1.26,7.7488,0.99999947,0.14210526,0.80305263
0.53781887,5360.000256,89.3333376,30739.38086,1.26,7.8153,0.99999947,0.14210526,0.80305263
0.53787672,5364.998496,89.4166416,30740.70898,1.26,7.8121,0.99999947,0.14210526,0.80305263
0.53793458,5369.9976,89.49996,30754.64844,1.26,7.7913,0.99999947,0.14210526,0.80305263
0.53799247,5374.999296,89.5833216,30721.18555,1.26,7.9064,0.99999947,0.14210526,0.80305263
0.53805034,5379.999264,89.6666544,30740.05469,1.26,7.9411,0.99999947,0.14210526,0.80305263
0.53810819,5384.997504,89.7499584,30737.48828,1.26,7.8509,0.99999947,0.14210526,0.80305263
0.53816607,5389.998336,89.8333056,30716.02539,1.26,7.8139,0.99999947,0.14210526,0.80305263
0.53822395,5394.999168,89.9166528,30728.32031,1.26,7.7262,0.99999947,0.14210526,0.80305263
0.53828182,5399.999136,89.9999856,30705.69141,1.26,7.6926,0.99999947,0.14210526,0.80305263
0.53833968,5404.99824,90.083304,30701.26758,1.26,7.7607,0.99999947,0.14210526,0.80305263
0.53839755,5409.998208,90.1666368,30701.46289,1.26,7.7293,0.99999947,0.14210526,0.80305263
0.53845543,5414.99904,90.249984,30714.06445,1.26,7.5524,0.99999947,0.14210526,0.80305263
0.53851331,5419.999872,90.3333312,30691.96289,1.26,7.5963,0.99999947,0.14210526,0.80305263
0.53857118,5424.99984,90.416664,30693.29688,1.26,7.4929,0.99999947,0.14210526,0.80305263
0.53862903,5429.99808,90.499968,30675.49609,1.26,7.8273,0.99999947,0.14210526,0.80305263
0.53868691,5434.998912,90.5833152,30686.66797,1.26,7.7023,0.99999947,0.14210526,0.80305263
0.53874477,5439.998016,90.6666336,30686.85352,1.26,7.6066,0.99999947,0.14210526,0.80305263
0.53880265,5444.998848,90.7499808,30681.69336,1.26,7.6791,0.99999947,0.14210526,0.80305263
0.53886051,5449.997952,90.8332992,30666.06641,1.26,7.7052,0.99999947,0.14210526,0.80305263
