Day fraction,Seconds,Min,Source Pressure (Pa),Turbidity Effluent,Turbidity Influent,BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.59829341,4120.002144,68.6667024,29769.97852,1.27,5.0882,0.99999947,0.14210526,0.80305263
0.59835127,4125.001248,68.7500208,29761.66016,1.27,5.032,0.99999947,0.14210526,0.80305263
0.59840914,4130.001216,68.8333536,29801.2832,1.27,5.0487,0.99999947,0.14210526,0.80305263
0.59846701,4135.001184,68.9166864,29802.9707,1.27,5.0398,0.99999947,0.14210526,0.80305263
0.59852487,4140.000288,69.0000048,29800.60156,1.27,5.07,0.99999947,0.14210526,0.80305263
0.59858275,4145.00112,69.083352,29811.72656,1.27,5.1369,0.99999947,0.14210526,0.80305263
0.59864063,4150.001952,69.1666992,29822.93555,1.27,5.0362,0.99999947,0.14210526,0.80305263
0.59869849,4155.001056,69.2500176,29821.63672,1.27,5.0079,0.99999947,0.14210526,0.80305263
0.59875637,4160.001888,69.3333648,29839.67578,1.27,5.1152,0.99999947,0.14210526,0.80305263
0.59881423,4165.000992,69.4166832,29877.46289,1.27,5.0153,0.99999947,0.14210526,0.80305263
0.59887211,4170.001824,69.5000304,29852.4375,1.27,5.0105,0.99999947,0.14210526,0.80305263
0.59892996,4175.000064,69.5833344,29870.28125,1.27,5.1232,0.99999947,0.14210526,0.80305263
0.59898785,4180.00176,69.666696,29886.97266,1.27,5.1166,0.99999947,0.14210526,0.80305263
0.5990457,4185,69.75,29898.32227,1.27,5.0411,0.99999947,0.14210526,0.80305263
0.59910358,4190.000832,69.8333472,29896.42969,1.27,5.0999,0.99999947,0.14210526,0.80305263
0.59916147,4195.002528,69.9167088,29887.36719,1.27,5.0394,0.99999947,0.14210526,0.80305263
0.59921932,4200.000768,70.0000128,29930.9375,1.27,5.0057,0.99999947,0.14210526,0.80305263
0.59927719,4205.000736,70.0833456,29939.48438,1.27,4.9983,0.99999947,0.14210526,0.80305263
0.59933507,4210.001568,70.1666928,29938.63086,1.27,4.9549,0.99999947,0.14210526,0.80305263
0.59939294,4215.001536,70.2500256,29948.67383,1.27,5.0281,0.99999947,0.14210526,0.80305263
0.5994508,4220.00064,70.333344,29970.76172,1.27,4.9179,0.99999947,0.14210526,0.80305263
0.59950869,4225.002336,70.4167056,29958.74219,1.27,4.944,0.99999947,0.14210526,0.80305263
0.59956655,4230.00144,70.500024,29968.85742,1.27,5.1242,0.99999947,0.14210526,0.80305263
0.59962442,4235.001408,70.5833568,30016.8125,1.27,5.2623,0.99999947,0.14210526,0.80305263
0.59968227,4239.999648,70.6666608,30042.17383,1.27,5.39,0.99999947,0.14210526,0.80305263
0.59974014,4244.999616,70.7499936,30022.85742,1.27,5.7515,0.99999947,0.14210526,0.80305263
0.59979803,4250.001312,70.8333552,30054.12109,1.27,5.6026,0.99999947,0.14210526,0.80305263
0.59985589,4255.000416,70.9166736,30067.63867,1.27,5.5237,0.99999947,0.14210526,0.80305263
0.59991376,4260.000384,71.0000064,30064.47266,1.27,5.7028,0.99999947,0.14210526,0.80305263
0.59997164,4265.001216,71.0833536,30086.51563,1.27,5.8906,0.99999947,0.14210526,0.80305263
0.60002951,4270.001184,71.1666864,30084.37305,1.27,6.0167,0.99999947,0.14210526,0.80305263
0.60008737,4275.000288,71.2500048,30095.50781,1.27,5.9595,0.99999947,0.14210526,0.80305263
0.60014525,4280.00112,71.333352,30100.43164,1.27,5.9598,0.99999947,0.14210526,0.80305263
0.60020314,4285.002816,71.4167136,30141.16992,1.27,5.9794,0.99999947,0.14210526,0.80305263
0.60026099,4290.001056,71.5000176,30122.3125,1.27,5.8562,0.99999947,0.14210526,0.80305263
0.60031886,4295.001024,71.5833504,30138.375,1.27,5.7428,0.99999947,0.14210526,0.80305263
0.60037672,4300.000128,71.6666688,30173.32227,1.27,5.7896,0.99999947,0.14210526,0.80305263
0.60043462,4305.002688,71.7500448,30134.27734,1.27,5.794,0.99999947,0.14210526,0.80305263
0.6004925,4310.00352,71.833392,30188.47266,1.27,5.7419,0.99999947,0.14210526,0.80305263
0.60055033,4315.000032,71.9166672,30192.97656,1.27,5.6347,0.99999947,0.14210526,0.80305263
0.60060823,4320.002592,72.0000432,30206.50977,1.27,5.5658,0.99999947,0.14210526,0.80305263
0.60066609,4325.001696,72.0833616,30191.94531,1.27,5.7343,0.99999947,0.14210526,0.80305263
0.60072395,4330.0008,72.16668,30216.60742,1.27,5.8051,0.99999947,0.14210526,0.80305263
0.60078183,4335.001632,72.2500272,30233.32617,1.27,5.6558,0.99999947,0.14210526,0.80305263
0.60083969,4340.000736,72.3333456,30214.44727,1.27,5.4837,0.99999947,0.14210526,0.80305263
0.60089757,4345.001568,72.4166928,30252.00977,1.27,5.6697,0.99999947,0.14210526,0.80305263
0.60095543,4350.000672,72.5000112,30224.50586,1.27,5.6213,0.99999947,0.14210526,0.80305263
0.60101332,4355.002368,72.5833728,30246.63672,1.27,5.9385,0.99999947,0.14210526,0.80305263
0.60107118,4360.001472,72.6666912,30254.9707,1.27,6.06,0.99999947,0.14210526,0.80305263
0.60112903,4364.999712,72.7499952,30306.79492,1.27,6.2727,0.99999947,0.14210526,0.80305263
0.60118691,4370.000544,72.8333424,30280.00977,1.27,6.5332,0.99999947,0.14210526,0.80305263
0.60124479,4375.001376,72.9166896,30286.87109,1.27,6.6907,0.99999947,0.14210526,0.80305263
0.60130266,4380.001344,73.0000224,30276.41211,1.27,6.9246,0.99999947,0.14210526,0.80305263
0.60136054,4385.002176,73.0833696,30284.95313,1.27,7.0784,0.99999947,0.14210526,0.80305263
0.6014184,4390.00128,73.166688,30302.32031,1.27,7.1446,0.99999947,0.14210526,0.80305263
0.60147629,4395.002976,73.2500496,30307.43555,1.27,7.2994,0.99999947,0.14210526,0.80305263
0.60153413,4400.000352,73.3333392,30321.64648,1.27,7.274,0.99999947,0.14210526,0.80305263
0.60159201,4405.001184,73.4166864,30316.66406,1.27,7.4742,0.99999947,0.14210526,0.80305263
0.60164989,4410.002016,73.5000336,30346.24219,1.27,7.3041,0.99999947,0.14210526,0.80305263
0.60170775,4415.00112,73.583352,30347.09375,1.27,7.3658,0.99999947,0.14210526,0.80305263
0.60176561,4420.000224,73.6666704,30354.42383,1.27,7.2617,0.99999947,0.14210526,0.80305263
0.60182348,4425.000192,73.7500032,30366.38477,1.27,7.136,0.99999947,0.14210526,0.80305263
0.60188136,4430.001024,73.8333504,30345.39453,1.27,7.092,0.99999947,0.14210526,0.80305263
0.60193922,4435.000128,73.9166688,30366.39844,1.27,7.182,0.99999947,0.14210526,0.80305263
0.6019971,4440.00096,74.000016,30347.72461,1.27,7.1984,0.99999947,0.14210526,0.80305263
0.60205498,4445.001792,74.0833632,30359.37695,1.27,6.9926,0.99999947,0.14210526,0.80305263
0.60211284,4450.000896,74.1666816,30344.75391,1.27,6.5766,0.99999947,0.14210526,0.80305263
0.6021707,4455,74.25,30357.21289,1.27,6.3062,0.99999947,0.14210526,0.80305263
0.6022286,4460.00256,74.333376,30397.51172,1.27,6.2964,0.99999947,0.14210526,0.80305263
0.60228646,4465.001664,74.4166944,30371.26758,1.27,6.4192,0.99999947,0.14210526,0.80305263
0.60234433,4470.001632,74.5000272,30390.60547,1.27,6.2511,0.99999947,0.14210526,0.80305263
0.60240219,4475.000736,74.5833456,30423.43164,1.27,6.0107,0.99999947,0.14210526,0.80305263
0.60246005,4479.99984,74.666664,30381.45703,1.27,6.1194,0.99999947,0.14210526,0.80305263
0.60251793,4485.000672,74.7500112,30394.51172,1.27,6.0244,0.99999947,0.14210526,0.80305263
0.6025758,4490.00064,74.833344,30375.41211,1.27,5.9055,0.99999947,0.14210526,0.80305263
0.60263368,4495.001472,74.9166912,30409.71094,1.27,5.7919,0.99999947,0.14210526,0.80305263
0.60269153,4499.999712,74.9999952,30437.9707,1.27,5.7047,0.99999947,0.14210526,0.80305263
0.60274942,4505.001408,75.0833568,30420.20117,1.27,5.5141,0.99999947,0.14210526,0.80305263
0.60280728,4510.000512,75.1666752,30425.97656,1.27,5.4676,0.99999947,0.14210526,0.80305263
0.60286515,4515.00048,75.250008,30432.89453,1.27,5.4605,0.99999947,0.14210526,0.80305263
0.60292303,4520.001312,75.3333552,30456.63281,1.27,5.4017,0.99999947,0.14210526,0.80305263
0.6029809,4525.00128,75.416688,30415.05469,1.27,5.3571,0.99999947,0.14210526,0.80305263
0.60303877,4530.001248,75.5000208,30405.40234,1.27,5.5335,0.99999947,0.14210526,0.80305263
0.60309665,4535.00208,75.583368,30452.13281,1.27,5.6492,0.99999947,0.14210526,0.80305263
0.60315451,4540.001184,75.6666864,30417.17578,1.27,5.5416,0.99999947,0.14210526,0.80305263
0.60321237,4545.000288,75.7500048,30416.75977,1.27,5.3684,0.99999947,0.14210526,0.80305263
0.60327025,4550.00112,75.833352,30460.13672,1.27,5.2984,0.99999947,0.14210526,0.80305263
0.60332812,4555.001088,75.9166848,30463.72852,1.27,5.3462,0.99999947,0.14210526,0.80305263
0.603386,4560.00192,76.000032,30457.28516,1.27,5.3448,0.99999947,0.14210526,0.80305263
0.60344387,4565.001888,76.0833648,30452.76367,1.27,5.2886,0.99999947,0.14210526,0.80305263
0.60350173,4570.000992,76.1666832,30451.28516,1.27,5.1887,0.99999947,0.14210526,0.80305263
0.6035596,4575.00096,76.250016,30460.97852,1.27,5.1832,0.99999947,0.14210526,0.80305263
0.60361746,4580.000064,76.3333344,30463.50586,1.27,5.0912,0.99999947,0.14210526,0.80305263
0.60367536,4585.002624,76.4167104,30468.2168,1.27,5.142,0.99999947,0.14210526,0.80305263
0.60373321,4590.000864,76.5000144,30457.31055,1.27,5.1771,0.99999947,0.14210526,0.80305263
0.60379109,4595.001696,76.5833616,30437.1875,1.27,5.0722,0.99999947,0.14210526,0.80305263
0.60384895,4600.0008,76.66668,30463.34375,1.27,5.173,0.99999947,0.14210526,0.80305263
0.60390683,4605.001632,76.7500272,30455.53906,1.27,5.11,0.99999947,0.14210526,0.80305263
0.60396469,4610.000736,76.8333456,30454.75977,1.27,5.0438,0.99999947,0.14210526,0.80305263
0.60402257,4615.001568,76.9166928,30446.33398,1.27,4.9676,0.99999947,0.14210526,0.80305263
0.60408043,4620.000672,77.0000112,30471.03711,1.27,4.9534,0.99999947,0.14210526,0.80305263
0.6041383,4625.00064,77.083344,30438.44727,1.27,5.1446,0.99999947,0.14210526,0.80305263
0.60419617,4630.000608,77.1666768,30442.75977,1.27,5.0842,0.99999947,0.14210526,0.80305263
0.60425403,4634.999712,77.2499952,30482.75781,1.27,5.0329,0.99999947,0.14210526,0.80305263
0.60431192,4640.001408,77.3333568,30472.54883,1.27,4.9788,0.99999947,0.14210526,0.80305263
0.60436978,4645.000512,77.4166752,30485.13086,1.27,4.9115,0.99999947,0.14210526,0.80305263
0.60442766,4650.001344,77.5000224,30469.97266,1.27,4.9822,0.99999947,0.14210526,0.80305263
0.60448553,4655.001312,77.5833552,30443.35742,1.27,4.9623,0.99999947,0.14210526,0.80305263
0.6045434,4660.00128,77.666688,30463.05273,1.27,5.1035,0.99999947,0.14210526,0.80305263
0.60460127,4665.001248,77.7500208,30462.63281,1.27,5.058,0.99999947,0.14210526,0.80305263
0.60465913,4670.000352,77.8333392,30456.22461,1.27,4.9619,0.99999947,0.14210526,0.80305263
0.60471701,4675.001184,77.9166864,30461.57227,1.27,4.9334,0.99999947,0.14210526,0.80305263
0.60477487,4680.000288,78.0000048,30463.75195,1.27,5.0209,0.99999947,0.14210526,0.80305263
0.60483275,4685.00112,78.083352,30469.29297,1.27,4.9175,0.99999947,0.14210526,0.80305263
0.60489063,4690.001952,78.1666992,30476.78711,1.27,4.8903,0.99999947,0.14210526,0.80305263
0.6049485,4695.00192,78.250032,30459.00781,1.27,4.9296,0.99999947,0.14210526,0.80305263
0.60500636,4700.001024,78.3333504,30466.9082,1.27,4.9499,0.99999947,0.14210526,0.80305263
0.60506425,4705.00272,78.416712,30468.67383,1.27,5.0247,0.99999947,0.14210526,0.80305263
0.60512212,4710.002688,78.5000448,30461.77539,1.27,5.0592,0.99999947,0.14210526,0.80305263
0.60517996,4715.000064,78.5833344,30467.77344,1.27,5.0722,0.99999947,0.14210526,0.80305263
0.60523784,4720.000896,78.6666816,30462.19922,1.27,4.9352,0.99999947,0.14210526,0.80305263
0.60529572,4725.001728,78.7500288,30436.50977,1.27,4.8724,0.99999947,0.14210526,0.80305263
0.60535359,4730.001696,78.8333616,30455.26367,1.27,4.9674,0.99999947,0.14210526,0.80305263
0.60541144,4734.999936,78.9166656,30474.45703,1.27,4.9632,0.99999947,0.14210526,0.80305263
0.60546934,4740.002496,79.0000416,30493.31836,1.27,4.9276,0.99999947,0.14210526,0.80305263
0.60552721,4745.002464,79.0833744,30504.85547,1.27,4.9653,0.99999947,0.14210526,0.80305263
0.60558508,4750.002432,79.1667072,30517.77148,1.27,5.2458,0.99999947,0.14210526,0.80305263
0.60564292,4754.999808,79.2499968,30565.98828,1.27,5.1685,0.99999947,0.14210526,0.80305263
0.60570079,4759.999776,79.3333296,30560.42188,1.27,5.0943,0.99999947,0.14210526,0.80305263
0.60575868,4765.001472,79.4166912,30586.9707,1.27,5.0901,0.99999947,0.14210526,0.80305263
0.60581655,4770.00144,79.500024,30602.43555,1.27,5.0077,0.99999947,0.14210526,0.80305263
0.60587442,4775.001408,79.5833568,30579.46875,1.27,5.0433,0.99999947,0.14210526,0.80305263
0.6059323,4780.00224,79.666704,30605.2207,1.27,5.0962,0.99999947,0.14210526,0.80305263
0.60599015,4785.00048,79.750008,30642.68164,1.27,5.0402,0.99999947,0.14210526,0.80305263
0.60604803,4790.001312,79.8333552,30661.30664,1.27,5.1143,0.99999947,0.14210526,0.80305263
0.60610589,4795.000416,79.9166736,30669.01367,1.27,4.9938,0.99999947,0.14210526,0.80305263
0.60616376,4800.000384,80.0000064,30658.76172,1.27,4.9837,0.99999947,0.14210526,0.80305263
0.60622163,4805.000352,80.0833392,30656.03125,1.27,5.0486,0.99999947,0.14210526,0.80305263
0.6062795,4810.00032,80.166672,30704.88086,1.27,4.9763,0.99999947,0.14210526,0.80305263
0.60633737,4815.000288,80.2500048,30710.21484,1.27,5.0322,0.99999947,0.14210526,0.80305263
0.60639525,4820.00112,80.333352,30721.80664,1.27,4.944,0.99999947,0.14210526,0.80305263
0.60645311,4825.000224,80.4166704,30742.81836,1.27,4.9919,0.99999947,0.14210526,0.80305263
0.606511,4830.00192,80.500032,30739.55664,1.27,5.0092,0.99999947,0.14210526,0.80305263
0.60656886,4835.001024,80.5833504,30762.78125,1.27,5.0007,0.99999947,0.14210526,0.80305263
0.60662673,4840.000992,80.6666832,30787.4375,1.27,5.0714,0.99999947,0.14210526,0.80305263
0.6066846,4845.00096,80.750016,30782.6582,1.27,5.0955,0.99999947,0.14210526,0.80305263
0.60674249,4850.002656,80.8333776,30786.2793,1.27,5.0282,0.99999947,0.14210526,0.80305263
0.60680033,4855.000032,80.9166672,30817.83984,1.27,4.988,0.99999947,0.14210526,0.80305263
0.60685822,4860.001728,81.0000288,30834.74414,1.27,4.9551,0.99999947,0.14210526,0.80305263
0.60691607,4864.999968,81.0833328,30824.93555,1.27,4.963,0.99999947,0.14210526,0.80305263
0.60697396,4870.001664,81.1666944,30859.16016,1.27,5.01,0.99999947,0.14210526,0.80305263
0.60703182,4875.000768,81.2500128,30867.06641,1.27,4.9265,0.99999947,0.14210526,0.80305263
0.6070897,4880.0016,81.33336,30865.04883,1.27,5.0536,0.99999947,0.14210526,0.80305263
0.60714758,4885.002432,81.4167072,30885.59375,1.27,4.9955,0.99999947,0.14210526,0.80305263
0.60720542,4889.999808,81.4999968,30901.03125,1.27,4.9563,0.99999947,0.14210526,0.80305263
0.60726331,4895.001504,81.5833584,30907.4082,1.27,4.9657,0.99999947,0.14210526,0.80305263
0.60732117,4900.000608,81.6666768,30923.33008,1.27,4.8632,0.99999947,0.14210526,0.80305263
0.60737904,4905.000576,81.7500096,30931.83398,1.27,4.7508,0.99999947,0.14210526,0.80305263
0.60743691,4910.000544,81.8333424,30932.59375,1.27,4.7618,0.99999947,0.14210526,0.80305263
0.60749478,4915.000512,81.9166752,30948.9707,1.27,4.9058,0.99999947,0.14210526,0.80305263
0.60755265,4920.00048,82.000008,30974.03906,1.27,5.0151,0.99999947,0.14210526,0.80305263
0.60761052,4925.000448,82.0833408,30968.72852,1.27,4.9618,0.99999947,0.14210526,0.80305263
0.60766839,4930.000416,82.1666736,30971.17383,1.27,4.8974,0.99999947,0.14210526,0.80305263
0.60772626,4935.000384,82.2500064,30984.57227,1.27,4.9291,0.99999947,0.14210526,0.80305263
0.60778413,4940.000352,82.3333392,30989.74805,1.27,4.9061,0.99999947,0.14210526,0.80305263
0.60784201,4945.001184,82.4166864,30998.75586,1.27,5.0254,0.99999947,0.14210526,0.80305263
0.60789989,4950.002016,82.5000336,30992.36719,1.27,5.0453,0.99999947,0.14210526,0.80305263
0.60795774,4955.000256,82.5833376,31036.08008,1.27,5.0608,0.99999947,0.14210526,0.80305263
0.60801563,4960.001952,82.6666992,31015.30078,1.27,5.0505,0.99999947,0.14210526,0.80305263
0.60807348,4965.000192,82.7500032,31048.92969,1.27,5.0636,0.99999947,0.14210526,0.80305263
0.60813135,4970.00016,82.833336,31041.36133,1.27,5.0067,0.99999947,0.14210526,0.80305263
0.60818923,4975.000992,82.9166832,31046.19922,1.27,5.1175,0.99999947,0.14210526,0.80305263
0.60824709,4980.000096,83.0000016,31059.8418,1.27,5.0924,0.99999947,0.14210526,0.80305263
0.60830497,4985.000928,83.0833488,31079.55469,1.27,5.1947,0.99999947,0.14210526,0.80305263
0.60836285,4990.00176,83.166696,31086.98633,1.27,5.1926,0.99999947,0.14210526,0.80305263
0.60842073,4995.002592,83.2500432,31064.76367,1.27,5.3599,0.99999947,0.14210526,0.80305263
0.60847857,4999.999968,83.3333328,31075.91797,1.27,5.2768,0.99999947,0.14210526,0.80305263
0.60853645,5005.0008,83.41668,31077.83203,1.27,5.2381,0.99999947,0.14210526,0.80305263
0.60859433,5010.001632,83.5000272,31122.00977,1.27,5.0518,0.99999947,0.14210526,0.80305263
0.60865219,5015.000736,83.5833456,31114.53906,1.27,5.1229,0.99999947,0.14210526,0.80305263
0.60871006,5020.000704,83.6666784,31103.0918,1.27,5.098,0.99999947,0.14210526,0.80305263
0.60876794,5025.001536,83.7500256,31137.25195,1.27,5.0015,0.99999947,0.14210526,0.80305263
0.6088258,5030.00064,83.833344,31121.13477,1.27,4.9616,0.99999947,0.14210526,0.80305263
0.60888369,5035.002336,83.9167056,31125.46484,1.27,5.0209,0.99999947,0.14210526,0.80305263
0.60894155,5040.00144,84.000024,31133.59766,1.27,4.9352,0.99999947,0.14210526,0.80305263
0.60899943,5045.002272,84.0833712,31148.58008,1.27,4.8489,0.99999947,0.14210526,0.80305263
0.60905731,5050.003104,84.1667184,31139.77344,1.27,4.9189,0.99999947,0.14210526,0.80305263
0.60911515,5055.00048,84.250008,31162.09961,1.27,5.0278,0.99999947,0.14210526,0.80305263
0.60917304,5060.002176,84.3333696,31144.20898,1.27,5.0666,0.99999947,0.14210526,0.80305263
0.60923089,5065.000416,84.4166736,31169.81641,1.27,5.1332,0.99999947,0.14210526,0.80305263
0.60928878,5070.002112,84.5000352,31177.77344,1.27,5.0403,0.99999947,0.14210526,0.80305263
0.60934663,5075.000352,84.5833392,31174.45313,1.27,5.0727,0.99999947,0.14210526,0.80305263
0.6094045,5080.00032,84.666672,31163.17969,1.27,5.0903,0.99999947,0.14210526,0.80305263
0.60946238,5085.001152,84.7500192,31178.13086,1.27,5.0829,0.99999947,0.14210526,0.80305263
0.60952024,5090.000256,84.8333376,31176.49023,1.27,5.0667,0.99999947,0.14210526,0.80305263
0.60957812,5095.001088,84.9166848,31162.96875,1.27,4.9697,0.99999947,0.14210526,0.80305263
0.60963599,5100.001056,85.0000176,31192.74219,1.27,5.0563,0.99999947,0.14210526,0.80305263
0.60969386,5105.001024,85.0833504,31207.06055,1.27,4.9451,0.99999947,0.14210526,0.80305263
0.60975173,5110.000992,85.1666832,31194.69922,1.27,4.8785,0.99999947,0.14210526,0.80305263
0.6098096,5115.00096,85.250016,31227.87109,1.27,4.9095,0.99999947,0.14210526,0.80305263
0.60986746,5120.000064,85.3333344,31215.1582,1.27,4.9695,0.99999947,0.14210526,0.80305263
0.60992535,5125.00176,85.416696,31217.60547,1.27,5.0329,0.99999947,0.14210526,0.80305263
0.6099832,5130,85.5,31235.59766,1.27,4.9797,0.99999947,0.14210526,0.80305263
0.61004109,5135.001696,85.5833616,31209.54688,1.27,5.0434,0.99999947,0.14210526,0.80305263
0.61009894,5139.999936,85.6666656,31224.23633,1.27,5.2284,0.99999947,0.14210526,0.80305263
0.61015684,5145.002496,85.7500416,31249.38086,1.27,5.2864,0.99999947,0.14210526,0.80305263
0.6102147,5150.0016,85.83336,31248.30078,1.27,5.4308,0.99999947,0.14210526,0.80305263
0.61027255,5154.99984,85.916664,31247.18555,1.27,5.2493,0.99999947,0.14210526,0.80305263
0.61033043,5160.000672,86.0000112,31245.07227,1.27,5.1861,0.99999947,0.14210526,0.80305263
0.61038829,5164.999776,86.0833296,31244.82617,1.27,5.0889,0.99999947,0.14210526,0.80305263
0.61044619,5170.002336,86.1667056,31253.55664,1.27,5.0295,0.99999947,0.14210526,0.80305263
0.61050405,5175.00144,86.250024,31266.69336,1.27,5.0749,0.99999947,0.14210526,0.80305263
0.61056193,5180.002272,86.3333712,31266.19336,1.27,5.026,0.99999947,0.14210526,0.80305263
0.6106198,5185.00224,86.416704,31255.39844,1.27,4.9823,0.99999947,0.14210526,0.80305263
0.61067765,5190.00048,86.500008,31249.77148,1.27,4.9946,0.99999947,0.14210526,0.80305263
0.61073552,5195.000448,86.5833408,31278.44531,1.27,5.0552,0.99999947,0.14210526,0.80305263
0.6107934,5200.00128,86.666688,31293.67773,1.27,5.1105,0.99999947,0.14210526,0.80305263
0.61085127,5205.001248,86.7500208,31308.41602,1.27,5.0064,0.99999947,0.14210526,0.80305263
0.61090915,5210.00208,86.833368,31332.71875,1.27,4.9418,0.99999947,0.14210526,0.80305263
0.610967,5215.00032,86.916672,31335.92773,1.27,4.8472,0.99999947,0.14210526,0.80305263
0.61102489,5220.002016,87.0000336,31360.77344,1.27,4.8567,0.99999947,0.14210526,0.80305263
0.61108275,5225.00112,87.083352,31355.36719,1.27,4.866,0.99999947,0.14210526,0.80305263
0.61114061,5230.000224,87.1666704,31402.86914,1.27,4.7911,0.99999947,0.14210526,0.80305263
0.61119849,5235.001056,87.2500176,31411.98242,1.27,4.7416,0.99999947,0.14210526,0.80305263
0.61125637,5240.001888,87.3333648,31417.39844,1.27,4.8415,0.99999947,0.14210526,0.80305263
0.61131422,5245.000128,87.4166688,31433.2793,1.27,4.9325,0.99999947,0.14210526,0.80305263
0.6113721,5250.00096,87.500016,31427.68555,1.27,5.0056,0.99999947,0.14210526,0.80305263
0.61142997,5255.000928,87.5833488,31450.80859,1.27,4.9668,0.99999947,0.14210526,0.80305263
0.61148783,5260.000032,87.6666672,31434.71484,1.27,5.0882,0.99999947,0.14210526,0.80305263
0.61154572,5265.001728,87.7500288,31463.87891,1.27,5.2247,0.99999947,0.14210526,0.80305263
0.61160359,5270.001696,87.8333616,31472.46289,1.27,5.1598,0.99999947,0.14210526,0.80305263
0.61166145,5275.0008,87.91668,31460.4668,1.27,5.1766,0.99999947,0.14210526,0.80305263
0.61171933,5280.001632,88.0000272,31485.92188,1.27,5.2272,0.99999947,0.14210526,0.80305263
0.61177718,5284.999872,88.0833312,31497.09375,1.27,5.2317,0.99999947,0.14210526,0.80305263
0.61183505,5289.99984,88.166664,31485.56055,1.27,5.2449,0.99999947,0.14210526,0.80305263
0.61189293,5295.000672,88.2500112,31519.19922,1.27,5.0894,0.99999947,0.14210526,0.80305263
0.6119508,5300.00064,88.333344,31488.94727,1.27,5.0642,0.99999947,0.14210526,0.80305263
0.61200866,5304.999744,88.4166624,31501.2168,1.27,4.9917,0.99999947,0.14210526,0.80305263
0.61206654,5310.000576,88.5000096,31548.3457,1.27,5.0589,0.99999947,0.14210526,0.80305263
0.6121244,5314.99968,88.583328,31516.01172,1.27,5.0973,0.99999947,0.14210526,0.80305263
0.61218228,5320.000512,88.6666752,31541.51172,1.27,5.237,0.99999947,0.14210526,0.80305263
0.61224015,5325.00048,88.750008,31522.64063,1.27,5.168,0.99999947,0.14210526,0.80305263
0.61229802,5330.000448,88.8333408,31518.32031,1.27,5.3478,0.99999947,0.14210526,0.80305263
0.6123559,5335.00128,88.916688,31539.67969,1.27,5.2082,0.99999947,0.14210526,0.80305263
0.61241378,5340.002112,89.0000352,31554.77539,1.27,5.1888,0.99999947,0.14210526,0.80305263
0.61247164,5345.001216,89.0833536,31577.72266,1.27,5.1593,0.99999947,0.14210526,0.80305263
0.6125295,5350.00032,89.166672,31539.53906,1.27,5.1437,0.99999947,0.14210526,0.80305263
0.61258738,5355.001152,89.2500192,31558.57813,1.27,5.0379,0.99999947,0.14210526,0.80305263
0.61264524,5360.000256,89.3333376,31567.38867,1.27,5.0613,0.99999947,0.14210526,0.80305263
0.61270312,5365.001088,89.4166848,31547.46094,1.27,5.1957,0.99999947,0.14210526,0.80305263
0.61276098,5370.000192,89.5000032,31556.47461,1.27,5.2362,0.99999947,0.14210526,0.80305263
0.61281885,5375.00016,89.583336,31573.37695,1.27,5.1897,0.99999947,0.14210526,0.80305263
0.61287674,5380.001856,89.6666976,31602.81445,1.27,5.2216,0.99999947,0.14210526,0.80305263
0.61293459,5385.000096,89.7500016,31613.96094,1.27,5.2019,0.99999947,0.14210526,0.80305263
0.61299246,5390.000064,89.8333344,31558.97461,1.27,5.2821,0.99999947,0.14210526,0.80305263
0.61305035,5395.00176,89.916696,31576.19336,1.27,5.3208,0.99999947,0.14210526,0.80305263
0.6131082,5400,90,31596.52344,1.27,5.2325,0.99999947,0.14210526,0.80305263
0.61316607,5404.999968,90.0833328,31583.90039,1.27,5.3436,0.99999947,0.14210526,0.80305263
0.61322395,5410.0008,90.16668,31598.92773,1.27,5.3585,0.99999947,0.14210526,0.80305263
0.61328181,5414.999904,90.2499984,31600.46484,1.27,5.3019,0.99999947,0.14210526,0.80305263
0.6133397,5420.0016,90.33336,31601.79688,1.27,5.2722,0.99999947,0.14210526,0.80305263
0.61339756,5425.000704,90.4166784,31616.32031,1.27,5.1685,0.99999947,0.14210526,0.80305263
0.61345544,5430.001536,90.5000256,31586.28516,1.27,5.2731,0.99999947,0.14210526,0.80305263
0.61351332,5435.002368,90.5833728,31618.18164,1.27,5.3159,0.99999947,0.14210526,0.80305263
0.61357119,5440.002336,90.6667056,31627.44531,1.27,5.2056,0.99999947,0.14210526,0.80305263
0.61362903,5444.999712,90.7499952,31615.22656,1.27,5.0799,0.99999947,0.14210526,0.80305263
0.6136869,5449.99968,90.833328,31604.01953,1.27,5.1092,0.99999947,0.14210526,0.80305263
0.61374477,5454.999648,90.9166608,31633.56641,1.27,5.0861,0.99999947,0.14210526,0.80305263
0.61380265,5460.00048,91.000008,31615.22461,1.27,5.1496,0.99999947,0.14210526,0.80305263
0.61386053,5465.001312,91.0833552,31606.16602,1.27,5.1855,0.99999947,0.14210526,0.80305263
0.61391841,5470.002144,91.1667024,31622.70703,1.27,5.3347,0.99999947,0.14210526,0.80305263
0.61397626,5475.000384,91.2500064,31653.74414,1.27,5.2919,0.99999947,0.14210526,0.80305263
0.61403415,5480.00208,91.333368,31602.54688,1.27,5.2898,0.99999947,0.14210526,0.80305263
0.614092,5485.00032,91.416672,31640.68164,1.27,5.1812,0.99999947,0.14210526,0.80305263
0.61414989,5490.002016,91.5000336,31614.77539,1.27,5.1996,0.99999947,0.14210526,0.80305263
