Day fraction,Seconds,Min,Source Pressure (Pa),Turbidity Effluent,Turbidity Influent,BW Pump control (),Raw Water Pump control (),PAC Pump control ()
0.71802713,4119.999552,68.6666592,33203.10547,1.28,5.8358,0.99999947,0.14210526,0.80305263
0.718085,4124.99952,68.749992,33203.54688,1.28,5.699,0.99999947,0.14210526,0.80305263
0.71814287,4129.999488,68.8333248,33208.49219,1.28,5.6603,0.99999947,0.14210526,0.80305263
0.71820075,4135.00032,68.916672,33211.25,1.28,5.8353,0.99999947,0.14210526,0.80305263
0.71825861,4139.999424,68.9999904,33211.43359,1.28,5.864,0.99999947,0.14210526,0.80305263
0.71831647,4144.998528,69.0833088,33214.69922,1.28,5.7053,0.99999947,0.14210526,0.80305263
0.71837434,4149.998496,69.1666416,33186.86328,1.28,5.6217,0.99999947,0.14210526,0.80305263
0.71843221,4154.998464,69.2499744,33177.64453,1.28,5.5107,0.99999947,0.14210526,0.80305263
0.71849008,4159.998432,69.3333072,33195.64844,1.28,5.4528,0.99999947,0.14210526,0.80305263
0.71854796,4164.999264,69.4166544,33203.13281,1.28,5.3052,0.99999947,0.14210526,0.80305263
0.71860582,4169.998368,69.4999728,33174.60156,1.28,5.4043,0.99999947,0.14210526,0.80305263
0.7186637,4174.9992,69.58332,33187.44531,1.28,5.3593,0.99999947,0.14210526,0.80305263
0.71872158,4180.000032,69.6666672,33170.78906,1.28,5.5159,0.99999947,0.14210526,0.80305263
0.71877943,4184.998272,69.7499712,33147.86719,1.28,5.5389,0.99999947,0.14210526,0.80305263
0.71883733,4190.000832,69.8333472,33161.60547,1.28,5.4841,0.99999947,0.14210526,0.80305263
0.7188952,4195.0008,69.91668,33172.46094,1.28,5.5044,0.99999947,0.14210526,0.80305263
0.71895306,4199.999904,69.9999984,33155.61719,1.28,5.496,0.99999947,0.14210526,0.80305263
0.71901093,4204.999872,70.0833312,33163.90625,1.28,5.4551,0.99999947,0.14210526,0.80305263
0.7190688,4209.99984,70.166664,33153.17188,1.28,5.3085,0.99999947,0.14210526,0.80305263
0.71912669,4215.001536,70.2500256,33136.98438,1.28,5.3149,0.99999947,0.14210526,0.80305263
0.71918456,4220.001504,70.3333584,33121.73047,1.28,5.35,0.99999947,0.14210526,0.80305263
0.7192424,4224.99888,70.416648,33144.20703,1.28,5.5432,0.99999947,0.14210526,0.80305263
0.71930028,4229.999712,70.4999952,33100.13281,1.28,5.4684,0.99999947,0.14210526,0.80305263
0.71935814,4234.998816,70.5833136,33119.33984,1.28,5.4748,0.99999947,0.14210526,0.80305263
0.71941603,4240.000512,70.6666752,33130.94531,1.28,5.4286,0.99999947,0.14210526,0.80305263
0.71947389,4244.999616,70.7499936,33115.75781,1.28,5.6608,0.99999947,0.14210526,0.80305263
0.71953175,4249.99872,70.833312,33105.875,1.28,6.0262,0.99999947,0.14210526,0.80305263
0.71958962,4254.998688,70.9166448,33102.01172,1.28,6.1694,0.99999947,0.14210526,0.80305263
0.71964749,4259.998656,70.9999776,33099.26563,1.28,6.6276,0.99999947,0.14210526,0.80305263
0.71970538,4265.000352,71.0833392,33098.32422,1.28,6.7833,0.99999947,0.14210526,0.80305263
0.71976324,4269.999456,71.1666576,33096.21094,1.28,6.9809,0.99999947,0.14210526,0.80305263
0.71982111,4274.999424,71.2499904,33097.30859,1.28,6.9395,0.99999947,0.14210526,0.80305263
0.71987899,4280.000256,71.3333376,33105.65625,1.28,6.8416,0.99999947,0.14210526,0.80305263
0.71993685,4284.99936,71.416656,33055.26563,1.28,6.6501,0.99999947,0.14210526,0.80305263
0.71999473,4290.000192,71.5000032,33038.39453,1.28,6.3323,0.99999947,0.14210526,0.80305263
0.72005261,4295.001024,71.5833504,33053.36719,1.28,6.4522,0.99999947,0.14210526,0.80305263
0.72011047,4300.000128,71.6666688,33049.58594,1.28,6.2594,0.99999947,0.14210526,0.80305263
0.72016833,4304.999232,71.7499872,33043.34766,1.28,6.361,0.99999947,0.14210526,0.80305263
0.7202262,4309.9992,71.83332,33034.76563,1.28,6.2148,0.99999947,0.14210526,0.80305263
0.72028408,4315.000032,71.9166672,33031.76953,1.28,6.3049,0.99999947,0.14210526,0.80305263
0.72034195,4320,72,33036.32031,1.28,6.2491,0.99999947,0.14210526,0.80305263
0.72039981,4324.999104,72.0833184,33029.21875,1.28,5.9605,0.99999947,0.14210526,0.80305263
0.72045768,4329.999072,72.1666512,33043.52344,1.28,5.9163,0.99999947,0.14210526,0.80305263
0.72051555,4334.99904,72.249984,33003.87109,1.28,5.9339,0.99999947,0.14210526,0.80305263
0.72057341,4339.998144,72.3333024,33017.00391,1.28,5.9256,0.99999947,0.14210526,0.80305263
0.72063129,4344.998976,72.4166496,33018.90234,1.28,5.8817,0.99999947,0.14210526,0.80305263
0.72068918,4350.000672,72.5000112,33020.44922,1.28,5.8539,0.99999947,0.14210526,0.80305263
0.72074704,4354.999776,72.5833296,33015.04688,1.28,5.8749,0.99999947,0.14210526,0.80305263
0.72080493,4360.001472,72.6666912,33008.39063,1.28,5.8404,0.99999947,0.14210526,0.80305263
0.72086278,4364.999712,72.7499952,32998.30469,1.28,5.8308,0.99999947,0.14210526,0.80305263
0.72092064,4369.998816,72.8333136,33010.76172,1.28,5.9467,0.99999947,0.14210526,0.80305263
0.72097852,4374.999648,72.9166608,32988.00781,1.28,5.7839,0.99999947,0.14210526,0.80305263
0.72103638,4379.998752,72.9999792,32990.21094,1.28,5.812,0.99999947,0.14210526,0.80305263
0.72109424,4384.997856,73.0832976,32971.96484,1.28,5.7701,0.99999947,0.14210526,0.80305263
0.72115212,4389.998688,73.1666448,32947.125,1.28,5.734,0.99999947,0.14210526,0.80305263
0.72121,4394.99952,73.249992,32977.59766,1.28,5.7195,0.99999947,0.14210526,0.80305263
0.72126787,4399.999488,73.3333248,32968.51172,1.28,5.6194,0.99999947,0.14210526,0.80305263
0.72132574,4404.999456,73.4166576,32960.65625,1.28,5.8279,0.99999947,0.14210526,0.80305263
0.72138362,4410.000288,73.5000048,32952.33594,1.28,5.9045,0.99999947,0.14210526,0.80305263
0.72144148,4414.999392,73.5833232,32945.24219,1.28,5.7547,0.99999947,0.14210526,0.80305263
0.72149934,4419.998496,73.6666416,32943.29297,1.28,5.8573,0.99999947,0.14210526,0.80305263
0.72155723,4425.000192,73.7500032,32929.61328,1.28,5.5669,0.99999947,0.14210526,0.80305263
0.72161509,4429.999296,73.8333216,32934.93359,1.28,5.6377,0.99999947,0.14210526,0.80305263
0.72167297,4435.000128,73.9166688,32932.14063,1.28,5.5487,0.99999947,0.14210526,0.80305263
0.72173083,4439.999232,73.9999872,32926.80469,1.28,5.6118,0.99999947,0.14210526,0.80305263
0.72178869,4444.998336,74.0833056,32911.76172,1.28,5.631,0.99999947,0.14210526,0.80305263
0.72184656,4449.998304,74.1666384,32914.99219,1.28,5.7545,0.99999947,0.14210526,0.80305263
0.72190445,4455,74.25,32918.64453,1.28,5.6502,0.99999947,0.14210526,0.80305263
0.72196231,4459.999104,74.3333184,32884.17578,1.28,5.7093,0.99999947,0.14210526,0.80305263
0.72202019,4464.999936,74.4166656,32914.15625,1.28,5.5688,0.99999947,0.14210526,0.80305263
0.72207806,4469.999904,74.4999984,32893.59375,1.28,5.5302,0.99999947,0.14210526,0.80305263
0.72213594,4475.000736,74.5833456,32917.39453,1.28,5.566,0.99999947,0.14210526,0.80305263
0.72219379,4479.998976,74.6666496,32907.90625,1.28,5.6957,0.99999947,0.14210526,0.80305263
0.72225166,4484.998944,74.7499824,32930.85938,1.28,5.6829,0.99999947,0.14210526,0.80305263
0.72230957,4490.002368,74.8333728,32917.58594,1.28,5.5016,0.99999947,0.14210526,0.80305263
0.7223674,4494.99888,74.916648,32949.95703,1.28,5.4869,0.99999947,0.14210526,0.80305263
0.72242527,4499.998848,74.9999808,32959.78516,1.28,5.3567,0.99999947,0.14210526,0.80305263
0.72248315,4504.99968,75.083328,32976.30469,1.28,5.4064,0.99999947,0.14210526,0.80305263
0.72254101,4509.998784,75.1666464,32997.55469,1.28,5.3311,0.99999947,0.14210526,0.80305263
0.72259887,4514.997888,75.2499648,32981.41016,1.28,5.3468,0.99999947,0.14210526,0.80305263
0.72265675,4519.99872,75.333312,33007.11328,1.28,5.4216,0.99999947,0.14210526,0.80305263
0.72271462,4524.998688,75.4166448,33007.31641,1.28,5.3722,0.99999947,0.14210526,0.80305263
0.7227725,4529.99952,75.499992,33048.48438,1.28,5.3665,0.99999947,0.14210526,0.80305263
0.72283036,4534.998624,75.5833104,33012.07031,1.28,5.591,0.99999947,0.14210526,0.80305263
0.72288823,4539.998592,75.6666432,33037.53516,1.28,5.6233,0.99999947,0.14210526,0.80305263
0.7229461,4544.99856,75.749976,33076.12891,1.28,5.6237,0.99999947,0.14210526,0.80305263
0.72300398,4549.999392,75.8333232,33031.96875,1.28,5.5586,0.99999947,0.14210526,0.80305263
0.72306184,4554.998496,75.9166416,33053.36328,1.28,5.7947,0.99999947,0.14210526,0.80305263
0.72311973,4560.000192,76.0000032,33061.71484,1.28,5.7787,0.99999947,0.14210526,0.80305263
0.72317758,4564.998432,76.0833072,33075.64844,1.28,5.698,0.99999947,0.14210526,0.80305263
0.72323546,4569.999264,76.1666544,33087.70313,1.28,5.6326,0.99999947,0.14210526,0.80305263
0.72329334,4575.000096,76.2500016,33104.36328,1.28,5.6203,0.99999947,0.14210526,0.80305263
0.72335121,4580.000064,76.3333344,33112.49609,1.28,5.5717,0.99999947,0.14210526,0.80305263
0.72340907,4584.999168,76.4166528,33109.56641,1.28,5.6227,0.99999947,0.14210526,0.80305263
0.72346693,4589.998272,76.4999712,33136.77344,1.28,5.6778,0.99999947,0.14210526,0.80305263
0.72352481,4594.999104,76.5833184,33147.65625,1.28,5.6284,0.99999947,0.14210526,0.80305263
0.72358268,4599.999072,76.6666512,33144.26563,1.28,5.7225,0.99999947,0.14210526,0.80305263
0.72364055,4604.99904,76.749984,33143.33203,1.28,5.7411,0.99999947,0.14210526,0.80305263
0.72369841,4609.998144,76.8333024,33151.73828,1.28,5.6404,0.99999947,0.14210526,0.80305263
0.7237563,4614.99984,76.916664,33169.89844,1.28,5.8574,0.99999947,0.14210526,0.80305263
0.72381417,4619.999808,76.9999968,33169.51953,1.28,5.8108,0.99999947,0.14210526,0.80305263
0.72387204,4624.999776,77.0833296,33172.125,1.28,5.5946,0.99999947,0.14210526,0.80305263
0.7239299,4629.99888,77.166648,33192.66406,1.28,5.6035,0.99999947,0.14210526,0.80305263
0.72398778,4634.999712,77.2499952,33157.03516,1.28,5.6052,0.99999947,0.14210526,0.80305263
0.72404564,4639.998816,77.3333136,33189.22266,1.28,5.5972,0.99999947,0.14210526,0.80305263
0.72410351,4644.998784,77.4166464,33205.27344,1.28,5.4901,0.99999947,0.14210526,0.80305263
0.72416141,4650.001344,77.5000224,33198.40234,1.28,5.4138,0.99999947,0.14210526,0.80305263
0.72421925,4654.99872,77.583312,33223.05078,1.28,5.4477,0.99999947,0.14210526,0.80305263
0.72427712,4659.998688,77.6666448,33234.86328,1.28,5.3759,0.99999947,0.14210526,0.80305263
0.724335,4664.99952,77.749992,33223.05469,1.28,5.7192,0.99999947,0.14210526,0.80305263
0.72439289,4670.001216,77.8333536,33235.68359,1.28,5.7744,0.99999947,0.14210526,0.80305263
0.72445074,4674.999456,77.9166576,33227.48828,1.28,5.6232,0.99999947,0.14210526,0.80305263
0.72450862,4680.000288,78.0000048,33220.30859,1.28,5.812,0.99999947,0.14210526,0.80305263
0.72456648,4684.999392,78.0833232,33263.53906,1.28,5.7874,0.99999947,0.14210526,0.80305263
0.72462434,4689.998496,78.1666416,33271.02344,1.28,5.6311,0.99999947,0.14210526,0.80305263
0.72468223,4695.000192,78.2500032,33255.15625,1.28,5.6351,0.99999947,0.14210526,0.80305263
0.72474009,4699.999296,78.3333216,33276.19922,1.28,5.6184,0.99999947,0.14210526,0.80305263
0.72479796,4704.999264,78.4166544,33267.99219,1.28,5.5989,0.99999947,0.14210526,0.80305263
0.72485583,4709.999232,78.4999872,33259.87891,1.28,5.5891,0.99999947,0.14210526,0.80305263
0.72491371,4715.000064,78.5833344,33293.53906,1.28,5.6491,0.99999947,0.14210526,0.80305263
0.72497158,4720.000032,78.6666672,33284.53125,1.28,5.5668,0.99999947,0.14210526,0.80305263
0.72502944,4724.999136,78.7499856,33280.26172,1.28,5.5487,0.99999947,0.14210526,0.80305263
0.7250873,4729.99824,78.833304,33287.88672,1.28,5.6613,0.99999947,0.14210526,0.80305263
0.72514517,4734.998208,78.9166368,33298.46484,1.28,6.8809,0.99999947,0.14210526,0.80305263
0.72520306,4739.999904,78.9999984,33305.28906,1.28,10.151,0.99999947,0.14210526,0.80305263
0.72526092,4744.999008,79.0833168,33317.67188,1.28,67.314,0.99999947,0.14210526,0.80305263
0.7253188,4749.99984,79.166664,33293.29688,1.28,61.878,0.99999947,0.14210526,0.80305263
0.72537667,4754.999808,79.2499968,33327.36328,1.28,61.804,0.99999947,0.14210526,0.80305263
0.72543454,4759.999776,79.3333296,33326.6875,1.28,61.94,0.99999947,0.14210526,0.80305263
0.7254924,4764.99888,79.416648,33319.94922,1.28,63.617,0.99999947,0.14210526,0.80305263
0.72555028,4769.999712,79.4999952,33336.15234,1.28,63.51,0.99999947,0.14210526,0.80305263
0.72560816,4775.000544,79.5833424,33328.62891,1.28,62.22,0.99999947,0.14210526,0.80305263
0.72566601,4779.998784,79.6666464,33328.21094,1.28,60.27,0.99999947,0.14210526,0.80305263
0.72572388,4784.998752,79.7499792,33350.67969,1.28,58.335,0.99999947,0.14210526,0.80305263
0.72578175,4789.99872,79.833312,33327.17578,1.28,57.169,0.99999947,0.14210526,0.80305263
0.72583965,4795.00128,79.916688,33365.27344,1.28,54.919,0.99999947,0.14210526,0.80305263
0.72589748,4799.997792,79.9999632,33327.14063,1.28,53.712,0.99999947,0.14210526,0.80305263
0.72595537,4804.999488,80.0833248,33333.33594,1.28,51.215,0.99999947,0.14210526,0.80305263
0.72601324,4809.999456,80.1666576,33344.25,1.28,48.116,0.99999947,0.14210526,0.80305263
0.72607111,4814.999424,80.2499904,33339.78125,1.28,45.922,0.99999947,0.14210526,0.80305263
0.72612896,4819.997664,80.3332944,33350.12109,1.28,44.747,0.99999947,0.14210526,0.80305263
0.72618684,4824.998496,80.4166416,33349.40234,1.28,45.678,0.99999947,0.14210526,0.80305263
0.72624472,4829.999328,80.4999888,33372.75781,1.28,43.94,0.99999947,0.14210526,0.80305263
0.72630259,4834.999296,80.5833216,33362.05469,1.28,44.06,0.99999947,0.14210526,0.80305263
0.72636047,4840.000128,80.6666688,33387.33984,1.28,43.98,0.99999947,0.14210526,0.80305263
0.72641832,4844.998368,80.7499728,33375.12891,1.28,42.721,0.99999947,0.14210526,0.80305263
0.72647619,4849.998336,80.8333056,33369.80859,1.28,41.308,0.99999947,0.14210526,0.80305263
0.72653405,4854.99744,80.916624,33386.31641,1.28,39.284,0.99999947,0.14210526,0.80305263
0.72659193,4859.998272,80.9999712,33380.11719,1.28,37.856,0.99999947,0.14210526,0.80305263
0.72664982,4864.999968,81.0833328,33375.12891,1.28,37.809,0.99999947,0.14210526,0.80305263
0.72670768,4869.999072,81.1666512,33388.61719,1.28,37.745,0.99999947,0.14210526,0.80305263
0.72676556,4874.999904,81.2499984,33380.05859,1.28,37.293,0.99999947,0.14210526,0.80305263
0.7268234,4879.99728,81.333288,33376.64063,1.28,35.628,0.99999947,0.14210526,0.80305263
0.72688129,4884.998976,81.4166496,33404.44141,1.28,34.91,0.99999947,0.14210526,0.80305263
0.72693916,4889.998944,81.4999824,33405.35547,1.28,33.522,0.99999947,0.14210526,0.80305263
0.72699702,4894.998048,81.5833008,33394.43359,1.28,33.678,0.99999947,0.14210526,0.80305263
0.72705488,4899.997152,81.6666192,33374.71875,1.28,33.299,0.99999947,0.14210526,0.80305263
0.72711277,4904.998848,81.7499808,33396.62891,1.28,32.485,0.99999947,0.14210526,0.80305263
0.72717065,4909.99968,81.833328,33392.92969,1.28,31.74,0.99999947,0.14210526,0.80305263
0.72722849,4914.997056,81.9166176,33402.57031,1.28,31.306,0.99999947,0.14210526,0.80305263
0.72728636,4919.997024,81.9999504,33405.75391,1.28,31.477,0.99999947,0.14210526,0.80305263
0.72734423,4924.996992,82.0832832,33388.15625,1.28,30.191,0.99999947,0.14210526,0.80305263
0.72740212,4929.998688,82.1666448,33411.33984,1.28,30.916,0.99999947,0.14210526,0.80305263
0.72745997,4934.996928,82.2499488,33385.83984,1.28,31.236,0.99999947,0.14210526,0.80305263
0.72751785,4939.99776,82.333296,33382.21094,1.28,31.801,0.99999947,0.14210526,0.80305263
0.72757572,4944.997728,82.4166288,33411.14453,1.28,30.96,0.99999947,0.14210526,0.80305263
0.72763361,4949.999424,82.4999904,33413.89844,1.28,31.03,0.99999947,0.14210526,0.80305263
0.72769147,4954.998528,82.5833088,33391.62891,1.28,30.542,0.99999947,0.14210526,0.80305263
0.72774933,4959.997632,82.6666272,33415.64844,1.28,29.54,0.99999947,0.14210526,0.80305263
0.7278072,4964.9976,82.74996,33408.11719,1.28,28.9,0.99999947,0.14210526,0.80305263
0.72786508,4969.998432,82.8333072,33409.98438,1.28,28.025,0.99999947,0.14210526,0.80305263
0.72792294,4974.997536,82.9166256,33415.38672,1.28,27.615,0.99999947,0.14210526,0.80305263
0.72798082,4979.998368,82.9999728,33406.17188,1.28,27.553,0.99999947,0.14210526,0.80305263
0.72803868,4984.997472,83.0832912,33383.44531,1.28,26.634,0.99999947,0.14210526,0.80305263
0.72809656,4989.998304,83.1666384,33396.96875,1.28,26.268,0.99999947,0.14210526,0.80305263
0.72815443,4994.998272,83.2499712,33407.03125,1.28,26.774,0.99999947,0.14210526,0.80305263
0.72821228,4999.996512,83.3332752,33417.54688,1.28,27.45,0.99999947,0.14210526,0.80305263
0.72827016,5004.997344,83.4166224,33414.78906,1.28,27.771,0.99999947,0.14210526,0.80305263
0.72832804,5009.998176,83.4999696,33428.29688,1.28,29.016,0.99999947,0.14210526,0.80305263
0.72838592,5014.999008,83.5833168,33414.55469,1.29,27.988,0.99999947,0.14210526,0.80305263
0.72844378,5019.998112,83.6666352,33410.94141,1.28,27.866,0.99999947,0.14210526,0.80305263
0.72850164,5024.997216,83.7499536,33416.27734,1.29,27.369,0.99999947,0.14210526,0.80305263
0.72855951,5029.997184,83.8332864,33396.33203,1.29,26.75,0.99999947,0.14210526,0.80305263
0.72861738,5034.997152,83.9166192,33423.75781,1.29,26.745,0.99999947,0.14210526,0.80305263
0.72867526,5039.997984,83.9999664,33408.11328,1.28,26.698,0.99999947,0.14210526,0.80305263
0.72873312,5044.997088,84.0832848,33404.48438,1.28,27.325,0.99999947,0.14210526,0.80305263
0.728791,5049.99792,84.166632,33394.20313,1.28,28.211,0.99999947,0.14210526,0.80305263
0.72884886,5054.997024,84.2499504,33415.45703,1.28,29.365,0.99999947,0.14210526,0.80305263
0.72890674,5059.997856,84.3332976,33409.42578,1.29,29.915,0.99999947,0.14210526,0.80305263
0.7289646,5064.99696,84.416616,33395.50781,1.28,29.739,0.99999947,0.14210526,0.80305263
0.72902247,5069.996928,84.4999488,33387.59375,1.28,29.583,0.99999947,0.14210526,0.80305263
0.72908035,5074.99776,84.583296,33389.77734,1.28,29.757,0.99999947,0.14210526,0.80305263
0.72913821,5079.996864,84.6666144,33408.54297,1.29,30.019,0.99999947,0.14210526,0.80305263
0.7291961,5084.99856,84.749976,33385.43359,1.29,30.676,0.99999947,0.14210526,0.80305263
0.72925396,5089.997664,84.8332944,33392.46875,1.28,30.469,0.99999947,0.14210526,0.80305263
0.72931183,5094.997632,84.9166272,33423.55078,1.29,31.18,0.99999947,0.14210526,0.80305263
0.72936971,5099.998464,84.9999744,33402.13281,1.29,31.137,0.99999947,0.14210526,0.80305263
0.72942756,5104.996704,85.0832784,33406.45313,1.29,31.203,0.99999947,0.14210526,0.80305263
0.72948544,5109.997536,85.1666256,33409.65234,1.29,31.648,0.99999947,0.14210526,0.80305263
0.7295433,5114.99664,85.249944,33406.80859,1.29,31.661,0.99999947,0.14210526,0.80305263
0.72960119,5119.998336,85.3333056,33412.85547,1.29,31.58,0.99999947,0.14210526,0.80305263
0.72965905,5124.99744,85.416624,33398.26953,1.29,32.723,0.99999947,0.14210526,0.80305263
0.72971693,5129.998272,85.4999712,33397.19531,1.29,33.841,0.99999947,0.14210526,0.80305263
0.72977479,5134.997376,85.5832896,33391.17578,1.29,33.348,0.99999947,0.14210526,0.80305263
0.72983266,5139.997344,85.6666224,33377.90625,1.29,32.825,0.99999947,0.14210526,0.80305263
0.72989053,5144.997312,85.7499552,33366.54688,1.29,33.544,0.99999947,0.14210526,0.80305263
0.72994842,5149.999008,85.8333168,33392.28906,1.29,34.538,0.99999947,0.14210526,0.80305263
0.73000628,5154.998112,85.9166352,33387.58203,1.29,35.455,0.99999947,0.14210526,0.80305263
0.73006415,5159.99808,85.999968,33377.04688,1.34,35.748,0.99999947,0.14210526,0.80305263
0.73012202,5164.998048,86.0833008,33354.40625,1.34,35.789,0.99999947,0.14210526,0.80305263
0.73017988,5169.997152,86.1666192,33373.24219,1.34,36.013,0.99999947,0.14210526,0.80305263
0.73023776,5174.997984,86.2499664,33387.77344,1.35,36.109,0.99999947,0.14210526,0.80305263
0.73029561,5179.996224,86.3332704,33382.20313,1.36,35.55,0.99999947,0.14210526,0.80305263
0.73035349,5184.997056,86.4166176,33370.24219,1.41,36.063,0.99999947,0.14210526,0.80305263
0.73041137,5189.997888,86.4999648,33379.23828,1.46,36.247,0.99999947,0.14210526,0.80305263
0.73046922,5194.996128,86.5832688,33381.78125,1.53,36.168,0.99999947,0.14210526,0.80305263
0.7305271,5199.99696,86.666616,33367.88281,1.57,36.195,0.99999947,0.14210526,0.80305263
0.73058498,5204.997792,86.7499632,33332.91406,1.6,36.161,0.99999947,0.14210526,0.80305263
0.73064286,5209.998624,86.8333104,33354.98828,1.67,36.569,0.99999947,0.14210526,0.80305263
0.73070072,5214.997728,86.9166288,33391.44922,1.72,36.804,0.99999947,0.14210526,0.80305263
0.73075858,5219.996832,86.9999472,33337.24219,1.74,37.096,0.99999947,0.14210526,0.80305263
0.73081649,5225.000256,87.0833376,33361.26953,1.74,36.198,0.99999947,0.14210526,0.80305263
0.73087434,5229.998496,87.1666416,33358.64063,1.72,36.098,0.99999947,0.14210526,0.80305263
0.73093222,5234.999328,87.2499888,33348.92969,1.69,36.648,0.99999947,0.14210526,0.80305263
0.73099009,5239.999296,87.3333216,33344.74219,1.69,37.115,0.99999947,0.14210526,0.80305263
0.73104795,5244.9984,87.41664,33350.05859,1.69,37.245,0.99999947,0.14210526,0.80305263
0.73110581,5249.997504,87.4999584,33347.26953,1.72,37.388,0.99999947,0.14210526,0.80305263
0.73116369,5254.998336,87.5833056,33345.38672,1.72,38.237,0.99999947,0.14210526,0.80305263
0.73122156,5259.998304,87.6666384,33353.55469,1.72,38.389,0.99999947,0.14210526,0.80305263
0.73127944,5264.999136,87.7499856,33312.375,1.71,38.434,0.99999947,0.14210526,0.80305263
0.73133731,5269.999104,87.8333184,33322.26953,1.7,38.489,0.99999947,0.14210526,0.80305263
0.73139516,5274.997344,87.9166224,33360.80469,1.69,37.991,0.99999947,0.14210526,0.80305263
0.73145304,5279.998176,87.9999696,33339,1.68,37.361,0.99999947,0.14210526,0.80305263
0.7315109,5284.99728,88.083288,33333.55078,1.68,37.621,0.99999947,0.14210526,0.80305263
0.73156878,5289.998112,88.1666352,33328.04688,1.67,37.621,0.99999947,0.14210526,0.80305263
0.73162664,5294.997216,88.2499536,33314.25391,1.65,37.605,0.99999947,0.14210526,0.80305263
0.73168452,5299.998048,88.3333008,33324.59375,1.63,37.802,0.99999947,0.14210526,0.80305263
0.73174239,5304.998016,88.4166336,33321.58984,1.63,36.863,0.99999947,0.14210526,0.80305263
0.73180026,5309.997984,88.4999664,33292.34766,1.63,36.608,0.99999947,0.14210526,0.80305263
0.73185814,5314.998816,88.5833136,33332.46875,1.64,36.404,0.99999947,0.14210526,0.80305263
0.73191601,5319.998784,88.6666464,33291.83203,1.62,35.975,0.99999947,0.14210526,0.80305263
0.73197385,5324.99616,88.749936,33319.90625,1.62,36.056,0.99999947,0.14210526,0.80305263
0.73203175,5329.99872,88.833312,33310.83594,1.62,36.874,0.99999947,0.14210526,0.80305263
0.73208961,5334.997824,88.9166304,33301.45313,1.62,36.979,0.99999947,0.14210526,0.80305263
0.73214748,5339.997792,88.9999632,33305.49609,1.61,37.639,0.99999947,0.14210526,0.80305263
0.73220535,5344.99776,89.083296,33301.88672,1.6,37.569,0.99999947,0.14210526,0.80305263
0.73226321,5349.996864,89.1666144,33282.79688,1.6,36.772,0.99999947,0.14210526,0.80305263
0.7323211,5354.99856,89.249976,33291,1.57,36.744,0.99999947,0.14210526,0.80305263
0.73237896,5359.997664,89.3332944,33263.14063,1.57,35.655,0.99999947,0.14210526,0.80305263
0.73243683,5364.997632,89.4166272,33278.29688,1.56,34.711,0.99999947,0.14210526,0.80305263
0.73249471,5369.998464,89.4999744,33274.66406,1.6,34.167,0.99999947,0.14210526,0.80305263
0.73255257,5374.997568,89.5832928,33273.41406,1.6,34.281,0.99999947,0.14210526,0.80305263
0.73261043,5379.996672,89.6666112,33274.64844,1.58,34.336,0.99999947,0.14210526,0.80305263
0.73266831,5384.997504,89.7499584,33267.15625,1.63,34.799,0.99999947,0.14210526,0.80305263
0.73272618,5389.997472,89.8332912,33260.09375,1.6,33.907,0.99999947,0.14210526,0.80305263
0.73278406,5394.998304,89.9166384,33276.1875,1.6,32.708,0.99999947,0.14210526,0.80305263
0.73284193,5399.998272,89.9999712,33272.10938,1.59,33,0.99999947,0.14210526,0.80305263
0.73289978,5404.996512,90.0832752,33284.10156,1.59,32.996,0.99999947,0.14210526,0.80305263
0.73295765,5409.99648,90.166608,33276.03906,1.57,33.029,0.99999947,0.14210526,0.80305263
0.73301554,5414.998176,90.2499696,33258.60938,1.55,33.361,0.99999947,0.14210526,0.80305263
0.73307339,5419.996416,90.3332736,33241.47656,1.54,33.048,0.99999947,0.14210526,0.80305263
0.73313127,5424.997248,90.4166208,33259.94531,1.52,31.702,0.99999947,0.14210526,0.80305263
0.73318915,5429.99808,90.499968,33249.38672,1.52,31.216,0.99999947,0.14210526,0.80305263
0.73324701,5434.997184,90.5832864,33251.73828,1.51,31.303,0.99999947,0.14210526,0.80305263
0.73330488,5439.997152,90.6666192,33237.82422,1.51,30.594,0.99999947,0.14210526,0.80305263
0.73336276,5444.997984,90.7499664,33228.39453,1.5,30.656,0.99999947,0.14210526,0.80305263
0.73342062,5449.997088,90.8332848,33220.51172,1.49,31.023,0.99999947,0.14210526,0.80305263
0.73347849,5454.997056,90.9166176,33219.64844,1.51,30.837,0.99999947,0.14210526,0.80305263
0.73353636,5459.997024,90.9999504,33246.83594,1.5,30.086,0.99999947,0.14210526,0.80305263
0.73359423,5464.996992,91.0832832,33218.15625,1.49,29.495,0.99999947,0.14210526,0.80305263
0.7336521,5469.99696,91.166616,33214.48047,1.49,29.336,0.99999947,0.14210526,0.80305263
0.73370999,5474.998656,91.2499776,33202.07422,1.51,30.323,0.99999947,0.14210526,0.80305263
0.73376786,5479.998624,91.3333104,33194.08594,1.51,30.001,0.99999947,0.14210526,0.80305263
0.73382572,5484.997728,91.4166288,33203.75781,1.5,29.903,0.99999947,0.14210526,0.80305263
0.73388358,5489.996832,91.4999472,33215.09766,1.5,29.617,0.99999947,0.14210526,0.80305263
0.73394146,5494.997664,91.5832944,33206.33984,1.5,29.05,0.99999947,0.14210526,0.80305263
0.73399934,5499.998496,91.6666416,33217.6875,1.5,28.299,0.99999947,0.14210526,0.80305263
